# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
163.27 2037.7 32.7768 76.1276 65.9232 -2.78302 -3.63645 1.56575 15.9375 15.9375 13.125 15.7295 1.21429
163.326 2031.94 32.6209 75.9176 65.9896 -2.79493 -3.55826 1.58712 15.9375 15.9375 13.125 15.7146 1.21429
163.382 2026.62 32.4625 75.7429 66.06 -2.7872 -3.48957 1.61429 15.9375 15.9375 13.125 15.7009 1.21429
163.438 2022.92 32.2939 75.5422 66.1264 -2.79376 -3.44275 1.62543 15 16.875 13.125 15.6913 1.28571
163.494 2024.77 32.1552 75.3307 66.2007 -2.76625 -3.36392 1.60289 15.9375 15.9375 13.125 15.6961 1.21429
163.551 2026.52 32.0016 75.1581 66.2746 -2.73328 -3.30559 1.57788 15.9375 15.9375 13.125 15.7006 1.21429
163.607 2023.94 31.8585 74.978 66.3391 -2.68108 -3.22791 1.59008 15.9375 15.9375 13.125 15.694 1.21429
163.663 2026.03 31.6821 74.7883 66.4196 -2.63004 -3.15353 1.58377 15.9375 16.875 14.0625 15.6994 1.2
163.719 2026.03 31.5562 74.6282 66.5005 -2.54657 -3.06416 1.58829 15.9375 16.875 14.0625 15.6994 1.2
163.775 2024.16 31.41 74.4528 66.5747 -2.46946 -2.99719 1.60667 15.9375 15.9375 14.0625 15.6946 1.13333
163.831 2025.25 31.296 74.2951 66.6514 -2.37097 -2.93321 1.60972 15 15.9375 13.125 15.6974 1.21429
163.888 2028.19 31.1555 74.1285 66.7173 -2.28451 -2.86703 1.611 15.9375 15.9375 13.125 15.705 1.21429
163.944 2025.85 31.0271 73.983 66.7989 -2.19226 -2.78895 1.64059 15.9375 15.9375 13.125 15.6989 1.21429
164 2022.21 30.9003 73.8208 66.8795 -2.09124 -2.70045 1.68899 15.9375 16.875 13.125 15.6895 1.28571
164.056 2031.05 30.7896 73.6798 66.9537 -1.98147 -2.64286 1.682 15.9375 16.875 13.125 15.7123 1.28571
164.112 2027.45 30.6742 73.5118 67.0164 -1.86667 -2.57818 1.70485 15.9375 16.875 13.125 15.703 1.28571
164.169 2025.07 30.5727 73.3693 67.1057 -1.76273 -2.49637 1.72776 15.9375 15.9375 13.125 15.6969 1.21429
164.225 2024.48 30.4871 73.2474 67.1982 -1.65872 -2.41575 1.75055 15.9375 15.9375 13.125 15.6954 1.21429
164.281 2022.78 30.3882 73.1124 67.2703 -1.52969 -2.34626 1.78979 15 15.9375 13.125 15.691 1.21429
164.337 2024.63 30.3135 72.9925 67.3576 -1.40911 -2.26586 1.79086 15.9375 16.875 13.125 15.6958 1.28571
164.393 2022.62 30.2445 72.8607 67.4414 -1.28854 -2.1899 1.78722 15.9375 16.875 13.125 15.6906 1.28571
164.449 2021 30.1794 72.7562 67.5165 -1.17298 -2.09726 1.805 15.9375 16.875 13.125 15.6864 1.28571
164.506 2025.71 30.117 72.6167 67.5998 -1.05219 -2.03967 1.79503 15.9375 16.875 13.125 15.6985 1.28571
164.562 2032.93 30.0485 72.5127 67.683 -0.924432 -1.98298 1.78473 15.9375 15.9375 13.125 15.7172 1.21429
164.618 2026.19 29.9945 72.3968 67.7864 -0.781081 -1.92057 1.79902 15.9375 15.9375 13.125 15.6998 1.21429
164.674 2026.12 29.964 72.3069 67.8579 -0.656449 -1.87154 1.81424 15.9375 15.9375 13.125 15.6996 1.21429
164.73 2028.3 29.9329 72.2085 67.9485 -0.531044 -1.81813 1.81578 15.9375 15.9375 13.125 15.7052 1.21429
164.787 2029.5 29.9141 72.1134 68.0368 -0.407876 -1.78322 1.81229 15.9375 15.9375 13.125 15.7083 1.21429
164.843 2028.94 29.8852 72.0147 68.1261 -0.27837 -1.73883 1.81202 15.9375 16.875 13.125 15.7069 1.28571
164.899 2027.11 29.8693 71.9101 68.2205 -0.145148 -1.70373 1.81306 15.9375 16.875 13.125 15.7022 1.28571
164.955 2025.34 29.8618 71.8185 68.3162 -0.0227946 -1.66415 1.8064 15.9375 16.875 12.1875 15.6976 1.38462
165.011 2023.97 29.8682 71.7247 68.3873 0.109589 -1.63692 1.7993 15.9375 16.875 12.1875 15.6941 1.38462
165.067 2026.67 29.8795 71.6163 68.4674 0.246871 -1.61373 1.77922 15.9375 16.875 12.1875 15.701 1.38462
165.124 2028.57 29.8937 71.5346 68.5375 0.365898 -1.59762 1.77503 15.9375 15.9375 12.1875 15.7059 1.30769
165.18 2026.59 29.9114 71.4437 68.6205 0.476491 -1.58151 1.76031 15.9375 15.9375 13.125 15.7008 1.21429
165.236 2025.71 29.9402 71.3554 68.7008 0.599293 -1.5754 1.74601 15.9375 15.9375 13.125 15.6986 1.21429
165.292 2024.85 29.9852 71.273 68.7828 0.703643 -1.56688 1.72631 15.9375 15.9375 13.125 15.6963 1.21429
165.348 2027.27 30.0156 71.1888 68.8834 0.791505 -1.5759 1.70436 15.9375 15.9375 13.125 15.7026 1.21429
165.404 2027.77 30.0546 71.1134 68.9592 0.884666 -1.58737 1.69823 15.9375 15.9375 13.125 15.7039 1.21429
165.461 2023.36 30.1021 71.0301 69.0369 0.968572 -1.58828 1.69889 15.9375 16.875 13.125 15.6925 1.28571
165.517 2025.54 30.1445 70.9301 69.1158 1.04582 -1.59135 1.67846 15.9375 16.875 13.125 15.6981 1.28571
165.573 2025.19 30.199 70.8446 69.1988 1.12818 -1.58769 1.66619 16.875 16.875 13.125 15.6972 1.28571
165.629 2024.91 30.2775 70.7358 69.274 1.20193 -1.59962 1.63423 16.875 16.875 12.1875 15.6965 1.38462
165.685 2019.27 30.3533 70.6412 69.3402 1.27458 -1.63056 1.6225 16.875 16.875 12.1875 15.6819 1.38462
165.742 2027.38 30.4326 70.5611 69.4083 1.3415 -1.66416 1.56661 16.875 15.9375 12.1875 15.7029 1.38462
165.798 2032.98 30.5108 70.4741 69.4753 1.39511 -1.70747 1.51794 16.875 15.9375 12.1875 15.7173 1.38462
165.854 2026.58 30.5773 70.3875 69.5353 1.43914 -1.7445 1.49166 16.875 15.9375 12.1875 15.7008 1.38462
165.91 2027.74 30.6609 70.2901 69.5963 1.48816 -1.78767 1.46373 16.875 15.9375 13.125 15.7038 1.28571
165.966 2027.52 30.7368 70.186 69.6635 1.50644 -1.83881 1.43448 15.9375 15.9375 13.125 15.7032 1.21429
166.022 2030.73 30.8275 70.0757 69.7382 1.53528 -1.89552 1.38958 15.9375 16.875 13.125 15.7115 1.28571
166.079 2030.24 30.9042 69.96 69.7961 1.56689 -1.96338 1.37164 15.9375 16.875 13.125 15.7102 1.28571
166.135 2027.54 30.9771 69.8543 69.8688 1.57741 -2.04079 1.36532 15.9375 16.875 13.125 15.7033 1.28571
166.191 2024.22 31.0644 69.746 69.9239 1.59861 -2.11038 1.36733 15.9375 16.875 13.125 15.6947 1.28571
166.247 2025.06 31.1579 69.6081 69.9878 1.60059 -2.1696 1.33033 16.875 16.875 13.125 15.6969 1.28571
166.303 2024.15 31.2455 69.4868 70.0544 1.62329 -2.24868 1.2902 16.875 15.9375 13.125 15.6945 1.28571
166.36 2024.01 31.3314 69.3789 70.1081 1.63238 -2.3368 1.26927 16.875 15.9375 13.125 15.6942 1.28571
166.416 2027.8 31.4205 69.248 70.1681 1.63988 -2.41286 1.23161 16.875 15.9375 12.1875 15.7039 1.38462
166.472 2025.48 31.5214 69.1164 70.21 1.65442 -2.47424 1.22477 16.875 16.875 12.1875 15.6979 1.38462
166.528 2026.84 31.6062 68.9653 70.2512 1.67826 -2.55552 1.18686 15.9375 16.875 12.1875 15.7015 1.38462
166.584 2030.24 31.6959 68.7964 70.3136 1.69084 -2.64525 1.13222 15.9375 16.875 12.1875 15.7102 1.38462
166.64 2033.41 31.7876 68.6511 70.3485 1.69492 -2.72958 1.09554 15.9375 16.875 12.1875 15.7184 1.38462
166.697 2029.64 31.8784 68.5011 70.3817 1.7096 -2.8119 1.08466 15.9375 15.9375 12.1875 15.7087 1.30769
166.753 2020.69 31.9711 68.3517 70.4201 1.7217 -2.88166 1.0796 15.9375 15.9375 12.1875 15.6856 1.30769
166.809 2023.36 32.0595 68.1959 70.4609 1.74647 -2.95679 1.05804 15.9375 16.875 12.1875 15.6925 1.38462
166.865 2024.85 32.166 68.0237 70.5039 1.75771 -3.02615 1.03708 16.875 16.875 12.1875 15.6963 1.38462
166.921 2027.09 32.2705 67.842 70.5435 1.80034 -3.10044 0.989094 16.875 16.875 12.1875 15.7021 1.38462
166.978 2025.31 32.3656 67.6637 70.5792 1.83509 -3.15069 0.962395 16.875 16.875 13.125 15.6975 1.28571
167.034 2021.77 32.4561 67.503 70.6194 1.86854 -3.20407 0.95424 16.875 15.9375 13.125 15.6884 1.28571
167.09 2022.41 32.5679 67.3254 70.6548 1.89665 -3.28039 0.926625 15.9375 16.875 13.125 15.69 1.28571
167.146 2029.03 32.6747 67.1235 70.697 1.94663 -3.35986 0.876701 15.9375 16.875 13.125 15.7071 1.28571
167.202 2027.33 32.7747 66.9349 70.7296 2.01305 -3.40198 0.876501 15.9375 16.875 13.125 15.7027 1.28571
167.258 2023.29 32.8853 66.7369 70.7613 2.08209 -3.42819 0.890202 15.9375 16.875 13.125 15.6923 1.28571
167.315 2023.56 32.9958 66.5617 70.7963 2.15462 -3.46739 0.895801 15.9375 15.9375 13.125 15.693 1.21429
167.371 2027.56 33.11 66.3658 70.8385 2.23393 -3.51539 0.895467 16.875 16.875 13.125 15.7033 1.28571
167.427 2020.61 33.2314 66.1609 70.8688 2.31741 -3.54529 0.926781 16.875 16.875 13.125 15.6854 1.28571
