# i t cells coeurs_suggere(~100k/coeur)
20080 240.966 165047 2
20100 241.191 165257 2
20120 241.416 165614 2
20140 241.64 165740 2
20160 241.865 166230 2
20180 242.09 167546 2
20200 242.315 168715 2
20220 242.539 169002 2
20240 242.764 169597 2
20260 242.989 170577 2
20280 243.213 171088 2
20300 243.438 171858 2
20320 243.663 172509 2
20340 243.888 173412 2
20360 244.112 174007 2
20380 244.337 174126 2
20400 244.562 174574 2
20420 244.787 175379 2
20440 245.011 175400 2
20460 245.236 175225 2
20480 245.461 175533 2
20500 245.685 174616 2
20520 245.91 174945 2
20540 246.135 174532 2
20560 246.36 174532 2
20580 246.584 174728 2
20600 246.809 174616 2
20620 247.034 174427 2
20640 247.258 174749 2
20660 247.483 173972 2
20680 247.708 173755 2
20700 247.933 173146 2
20720 248.157 172656 2
20740 248.382 172327 2
20760 248.607 171557 2
20780 248.831 170507 2
20800 249.056 170451 2
20820 249.281 170108 2
20840 249.506 169877 2
20860 249.73 169807 2
20880 249.955 168834 2
20900 250.18 168393 2
20920 250.404 168204 2
20940 250.629 168099 2
20960 250.854 168211 2
20980 251.079 168498 2
21000 251.303 168169 2
21020 251.528 169205 2
21040 251.753 169450 2
21060 251.978 170297 2
21080 252.202 170444 2
21100 252.427 170024 2
21120 252.652 170647 2
21140 252.876 171382 2
21160 253.101 172691 2
21180 253.326 173167 2
21200 253.551 174203 2
21220 253.775 175092 2
21240 254 175855 2
21260 254.225 176254 2
21280 254.449 177262 2
21300 254.674 177395 2
21320 254.899 177591 2
21340 255.124 178235 2
21360 255.348 178382 2
21380 255.573 178844 2
21400 255.798 179306 2
21420 256.022 179544 2
21440 256.247 178816 2
21460 256.472 178760 2
21480 256.697 178116 2
21500 256.921 177913 2
21520 257.146 177892 2
21540 257.371 177276 2
21560 257.596 176940 2
21580 257.82 176275 2
21600 258.045 175575 2
21620 258.27 174581 2
21640 258.494 172971 2
21660 258.719 172019 2
21680 258.944 170633 2
21700 259.169 169422 2
21720 259.393 168463 2
21740 259.618 167385 2
21760 259.843 166811 2
21780 260.067 165614 2
21800 260.292 164361 2
21820 260.517 163577 2
21840 260.742 162898 2
21860 260.966 161750 2
21880 261.191 161120 2
21900 261.416 160329 2
21920 261.64 159727 2
21940 261.865 160126 2
21960 262.09 159930 2
21980 262.315 159678 2
22000 262.539 159839 2
22020 262.764 159419 2
22040 262.989 159461 2
22060 263.213 159013 2
22080 263.438 158495 2
22100 263.663 158796 2
22120 263.888 158082 2
22140 264.112 157788 2
22160 264.337 157928 2
22180 264.562 158096 2
22200 264.787 157963 2
22220 265.011 158376 2
22240 265.236 158271 2
22260 265.461 159020 2
22280 265.685 158593 2
22300 265.91 158355 2
22320 266.135 158348 2
22340 266.36 158558 2
22360 266.584 158635 2
22380 266.809 158635 2
22400 267.034 158446 2
22420 267.258 158180 2
22440 267.483 158138 2
22460 267.708 157970 2
22480 267.933 158474 2
22500 268.157 157865 2
22520 268.382 157907 2
22540 268.607 158215 2
22560 268.831 158411 2
22580 269.056 158614 2
22600 269.281 158341 2
22620 269.506 158488 2
22640 269.73 157438 2
22660 269.955 156934 2
22680 270.18 155954 2
22700 270.404 154820 2
22720 270.629 153812 2
22740 270.854 153021 2
22760 271.079 152720 2
22780 271.303 152209 2
22800 271.528 151446 2
22820 271.753 152244 2
22840 271.978 151621 2
22860 272.202 151880 2
22880 272.427 152552 2
22900 272.652 152111 2
22920 272.876 152769 2
22940 273.101 154029 2
22960 273.326 154799 2
22980 273.551 155905 2
23000 273.775 155786 2
23020 274 156836 2
23040 274.225 157221 2
23060 274.449 157494 2
23080 274.674 158299 2
23100 274.899 158600 2
23120 275.124 159531 2
23140 275.348 160035 2
23160 275.573 160308 2
23180 275.798 160700 2
23200 276.022 161785 2
23220 276.247 161393 2
23240 276.472 161057 2
23260 276.697 162086 2
23280 276.921 162653 2
23300 277.146 162415 2
23320 277.371 162625 2
23340 277.596 163199 2
23360 277.82 163276 2
23380 278.045 163920 2
23400 278.27 164452 2
23420 278.494 165075 2
23440 278.719 166713 2
23460 278.944 167476 2
23480 279.169 167777 2
23500 279.393 168484 2
23520 279.618 169653 2
23540 279.843 170171 2
