# t dissipation energy Reynolds eta
162.785 2.92603 27.5716 30.817 1.19994
162.796 2.92516 27.5718 30.8218 1.20003
162.807 2.92471 27.5719 30.8243 1.20008
162.817 2.92537 27.5725 30.8215 1.20001
162.828 2.92592 27.5729 30.819 1.19995
162.839 2.94176 27.5761 30.7395 1.19833
162.85 2.93053 27.5746 30.7968 1.19948
162.86 2.92908 27.5748 30.8045 1.19963
162.871 2.92912 27.575 30.8045 1.19962
162.882 2.92961 27.5752 30.8022 1.19957
162.893 2.94276 27.5781 30.7366 1.19823
162.903 2.93399 27.5773 30.7815 1.19913
162.914 2.93241 27.5776 30.7901 1.19929
162.925 2.93261 27.5778 30.7893 1.19927
162.936 2.93315 27.5783 30.787 1.19921
162.946 2.93355 27.5785 30.7851 1.19917
162.957 2.93437 27.5791 30.7816 1.19909
162.968 2.93492 27.5795 30.7792 1.19903
162.979 2.93549 27.5796 30.7763 1.19897
162.989 2.94697 27.5818 30.7186 1.1978
163 2.93942 27.581 30.7572 1.19857
163.011 2.93801 27.5812 30.7649 1.19872
163.022 2.93834 27.5816 30.7635 1.19868
163.034 2.94375 27.5827 30.7365 1.19813
163.045 2.94879 27.5839 30.7116 1.19762
163.056 2.94228 27.5834 30.7449 1.19828
163.067 2.942 27.5838 30.7469 1.19831
163.079 2.94241 27.5842 30.7452 1.19827
163.09 2.94287 27.5844 30.7429 1.19822
163.101 2.94342 27.5846 30.7403 1.19816
163.112 2.94402 27.5849 30.7375 1.1981
163.124 2.94467 27.5854 30.7348 1.19804
163.135 2.94524 27.5859 30.7323 1.19798
163.146 2.94606 27.5865 30.7287 1.1979
163.157 2.94678 27.587 30.7254 1.19782
163.169 2.94728 27.5872 30.7231 1.19777
163.18 2.94789 27.5876 30.7204 1.19771
163.191 2.94983 27.5885 30.7113 1.19751
163.202 2.94974 27.5889 30.7122 1.19752
163.213 2.95032 27.5892 30.7095 1.19746
163.225 2.95084 27.5896 30.7072 1.19741
163.236 2.95148 27.59 30.7044 1.19735
163.247 2.95981 27.5919 30.6632 1.1965
163.258 2.95385 27.5912 30.6933 1.19711
163.27 2.97135 27.594 30.6059 1.19534
163.281 2.95698 27.5923 30.6783 1.19679
163.292 2.95592 27.5927 30.6843 1.1969
163.303 2.95621 27.5932 30.6834 1.19687
163.315 2.9567 27.5939 30.6816 1.19682
163.326 2.95709 27.5942 30.6799 1.19678
