# i t cells coeurs_suggere(~100k/coeur)
15920 194.225 226024 3
15940 194.449 225471 3
15960 194.674 225128 3
15980 194.899 224211 3
16000 195.124 223651 3
16020 195.348 224190 3
16040 195.573 222916 3
16060 195.798 221642 3
16080 196.022 219955 3
16100 196.247 219059 3
16120 196.472 218583 3
16140 196.697 217701 3
16160 196.921 217302 3
16180 197.146 216497 3
16200 197.371 214985 3
16220 197.596 214985 3
16240 197.82 214887 3
16260 198.045 214740 3
16280 198.27 213711 3
16300 198.494 213067 3
16320 198.719 212164 3
16340 198.944 211191 3
16360 199.169 210680 3
16380 199.393 210309 3
16400 199.618 209322 3
16420 199.843 208139 3
16440 200.067 208454 3
16460 200.292 207852 3
16480 200.517 207824 3
16500 200.742 207082 3
16520 200.966 206809 3
16540 201.191 206025 3
16560 201.416 205822 3
16580 201.64 205367 3
16600 201.865 204625 3
16620 202.09 204317 3
16640 202.315 203512 3
16660 202.539 204030 3
16680 202.764 202980 3
16700 202.989 202784 3
16720 203.213 202798 3
16740 203.438 201307 3
16760 203.663 200614 3
16780 203.888 200537 3
16800 204.112 199823 2
16820 204.337 199018 2
16840 204.562 198822 2
16860 204.787 198283 2
16880 205.011 198423 2
16900 205.236 198031 2
16920 205.461 196155 2
16940 205.685 194468 2
16960 205.91 193313 2
16980 206.135 191577 2
17000 206.36 190618 2
17020 206.584 189155 2
17040 206.809 187230 2
17060 207.034 186488 2
17080 207.258 184794 2
17100 207.483 183191 2
17120 207.708 182645 2
17140 207.933 182435 2
17160 208.157 182414 2
17180 208.382 182337 2
17200 208.607 183002 2
17220 208.831 183639 2
17240 209.056 183303 2
17260 209.281 183317 2
17280 209.506 183415 2
17300 209.73 184101 2
17320 209.955 184017 2
17340 210.18 184269 2
17360 210.404 186145 2
17380 210.629 186005 2
17400 210.854 187293 2
17420 211.079 187664 2
17440 211.303 188546 2
17460 211.528 189218 2
17480 211.753 189953 2
17500 211.978 190296 2
17520 212.202 190289 2
17540 212.427 189799 2
17560 212.652 189456 2
17580 212.876 189484 2
17600 213.101 189253 2
17620 213.326 190583 2
17640 213.551 190380 2
17660 213.775 190387 2
17680 214 191332 2
17700 214.225 190996 2
17720 214.449 191745 2
17740 214.674 191339 2
17760 214.899 192172 2
17780 215.124 191143 2
17800 215.348 191234 2
17820 215.573 191360 2
17840 215.798 189862 2
17860 216.022 189008 2
17880 216.247 188945 2
17900 216.472 189001 2
17920 216.697 189057 2
17940 216.921 189085 2
17960 217.146 189694 2
17980 217.371 189729 2
18000 217.596 189722 2
18020 217.82 189435 2
18040 218.045 188945 2
18060 218.27 188028 2
18080 218.494 186978 2
18100 218.719 187118 2
18120 218.944 187440 2
18140 219.169 187265 2
18160 219.393 187125 2
18180 219.618 186754 2
18200 219.843 186572 2
18220 220.067 185627 2
18240 220.292 185606 2
18260 220.517 185718 2
18280 220.742 185389 2
18300 220.966 185690 2
18320 221.191 186383 2
18340 221.416 187608 2
18360 221.64 188497 2
18380 221.865 188959 2
18400 222.09 190212 2
18420 222.315 190793 2
18440 222.539 192172 2
18460 222.764 192977 2
18480 222.989 195658 2
18500 223.213 196638 2
18520 223.438 198633 2
18540 223.663 200523 3
18560 223.888 201524 3
18580 224.112 204653 3
18600 224.337 205332 3
18620 224.562 206298 3
18640 224.787 206914 3
18660 225.011 207334 3
18680 225.236 208503 3
18700 225.461 208020 3
18720 225.685 208538 3
18740 225.91 208118 3
18760 226.135 208426 3
18780 226.36 209462 3
18800 226.584 210645 3
18820 226.809 210344 3
18840 227.034 211352 3
18860 227.258 211646 3
18880 227.483 213732 3
18900 227.708 214887 3
18920 227.933 215034 3
18940 228.157 216245 3
18960 228.382 217127 3
18980 228.607 216903 3
19000 228.831 218121 3
19020 229.056 218282 3
19040 229.281 218786 3
19060 229.506 219717 3
19080 229.73 220396 3
19100 229.955 220375 3
19120 230.18 219143 3
19140 230.404 219367 3
19160 230.629 220676 3
19180 230.854 221768 3
19200 231.079 222356 3
19220 231.303 223721 3
19240 231.528 225205 3
19260 231.753 225744 3
19280 231.978 226115 3
19300 232.202 227641 3
19320 232.427 228418 3
19340 232.652 229608 3
19360 232.876 230098 3
19380 233.101 230448 3
19400 233.326 231204 3
19420 233.551 233052 3
19440 233.775 233395 3
19460 234 234060 3
19480 234.225 234025 3
19500 234.449 234760 3
19520 234.674 235642 3
19540 234.899 235530 3
19560 235.124 235754 3
19580 235.348 236405 3
19600 235.573 237175 3
19620 235.798 238449 3
19640 236.022 239919 3
19660 236.247 241683 3
19680 236.472 242929 3
19700 236.697 244196 3
19720 236.921 244098 3
19740 237.146 245421 3
19760 237.371 246695 3
19780 237.596 246436 3
19800 237.82 246996 3
19820 238.045 247486 3
19840 238.27 247115 3
19860 238.494 247451 3
19880 238.719 246100 3
19900 238.944 246716 3
19920 239.169 246625 3
19940 239.393 245771 3
19960 239.618 245813 3
19980 239.843 245211 3
20000 240.067 245001 3
20020 240.292 243580 3
20040 240.517 243265 3
20060 240.742 242145 3
20080 240.966 241669 3
20100 241.191 240017 3
20120 241.416 238862 3
20140 241.64 238253 3
20160 241.865 238498 3
20180 242.09 238575 3
20200 242.315 238855 3
20220 242.539 238449 3
20240 242.764 238386 3
20260 242.989 238050 3
20280 243.213 238197 3
20300 243.438 237287 3
20320 243.663 237994 3
20340 243.888 238274 3
20360 244.112 237994 3
20380 244.337 238554 3
20400 244.562 238876 3
20420 244.787 240024 3
20440 245.011 239695 3
20460 245.236 239177 3
20480 245.461 237084 3
20500 245.685 237644 3
20520 245.91 236839 3
20540 246.135 235740 3
20560 246.36 235348 3
20580 246.584 233773 3
20600 246.809 232646 3
20620 247.034 232905 3
20640 247.258 232576 3
20660 247.483 232485 3
20680 247.708 232478 3
20700 247.933 232723 3
20720 248.157 232366 3
20740 248.382 232646 3
20760 248.607 233066 3
20780 248.831 233717 3
20800 249.056 234305 3
20820 249.281 234228 3
20840 249.506 234459 3
20860 249.73 235390 3
20880 249.955 235194 3
20900 250.18 234760 3
20920 250.404 234585 3
20940 250.629 234200 3
20960 250.854 233570 3
20980 251.079 233283 3
21000 251.303 232730 3
21020 251.528 231904 3
21040 251.753 230973 3
21060 251.978 230322 3
21080 252.202 229699 3
21100 252.427 230658 3
21120 252.652 228754 3
21140 252.876 229419 3
21160 253.101 228103 3
21180 253.326 228201 3
21200 253.551 227368 3
21220 253.775 227284 3
21240 254 228551 3
21260 254.225 228222 3
21280 254.449 229076 3
21300 254.674 228180 3
21320 254.899 229797 3
21340 255.124 229377 3
21360 255.348 230077 3
21380 255.573 229755 3
21400 255.798 229587 3
21420 256.022 228355 3
21440 256.247 227837 3
21460 256.472 226360 3
21480 256.697 224778 3
21500 256.921 225156 3
21520 257.146 224757 3
21540 257.371 225604 3
21560 257.596 226115 3
21580 257.82 225597 3
21600 258.045 225373 3
21620 258.27 225037 3
21640 258.494 224925 3
21660 258.719 225415 3
21680 258.944 224918 3
21700 259.169 223511 3
21720 259.393 223385 3
21740 259.618 223007 3
21760 259.843 223350 3
21780 260.067 223798 3
21800 260.292 223455 3
21820 260.517 223910 3
21840 260.742 223854 3
21860 260.966 224673 3
21880 261.191 224771 3
21900 261.416 224736 3
21920 261.64 225688 3
21940 261.865 226171 3
21960 262.09 226605 3
21980 262.315 227452 3
22000 262.539 227228 3
22020 262.764 226094 3
22040 262.989 226367 3
22060 263.213 225779 3
22080 263.438 225842 3
22100 263.663 226059 3
22120 263.888 225072 3
22140 264.112 225597 3
22160 264.337 225667 3
22180 264.562 225366 3
22200 264.787 225219 3
22220 265.011 224379 3
22240 265.236 224470 3
22260 265.461 223966 3
22280 265.685 224043 3
22300 265.91 223693 3
22320 266.135 224785 3
22340 266.36 225485 3
22360 266.584 225940 3
22380 266.809 225730 3
22400 267.034 226430 3
22420 267.258 228019 3
22440 267.483 228208 3
22460 267.708 227795 3
22480 267.933 227200 3
22500 268.157 227739 3
22520 268.382 227004 3
22540 268.607 227739 3
22560 268.831 228278 3
22580 269.056 227326 3
22600 269.281 227816 3
22620 269.506 226521 3
22640 269.73 226185 3
22660 269.955 225352 3
22680 270.18 224806 3
22700 270.404 224701 3
22720 270.629 225485 3
22740 270.854 225408 3
22760 271.079 225751 3
22780 271.303 225758 3
22800 271.528 226003 3
22820 271.753 226241 3
22840 271.978 226171 3
22860 272.202 226220 3
22880 272.427 226080 3
22900 272.652 226199 3
22920 272.876 225884 3
22940 273.101 225289 3
22960 273.326 225303 3
22980 273.551 225289 3
23000 273.775 225730 3
23020 274 225968 3
23040 274.225 226234 3
23060 274.449 226038 3
23080 274.674 225205 3
23100 274.899 224701 3
23120 275.124 224239 3
23140 275.348 224659 3
23160 275.573 224813 3
23180 275.798 224820 3
23200 276.022 225352 3
23220 276.247 225534 3
23240 276.472 225534 3
23260 276.697 225807 3
23280 276.921 226626 3
23300 277.146 226570 3
23320 277.371 226759 3
23340 277.596 227151 3
23360 277.82 227081 3
23380 278.045 227732 3
23400 278.27 227851 3
23420 278.494 229475 3
23440 278.719 229370 3
23460 278.944 230434 3
23480 279.169 231155 3
23500 279.393 232177 3
23520 279.618 233549 3
23540 279.843 233556 3
