# t cellules_par_niveau_0_a_15
195.297 0 0 0 0 0 150 116714 1153840 0 0 0 0 0 0 0 0
196.413 0 0 0 0 0 171 114291 1171880 0 0 0 0 0 0 0 0
197.523 0 0 0 0 0 174 112618 1185072 0 0 0 0 0 0 0 0
198.64 0 0 0 0 0 164 113993 1174712 0 0 0 0 0 0 0 0
199.764 0 0 0 0 0 247 117280 1143104 0 0 0 0 0 0 0 0
200.876 0 0 0 0 0 178 120615 1120840 0 0 0 0 0 0 0 0
201.981 0 0 0 0 0 290 120881 1111544 0 0 0 0 0 0 0 0
203.079 0 0 0 0 0 371 120430 1109968 0 0 0 0 0 0 0 0
204.157 0 0 0 0 0 260 118043 1136168 0 0 0 0 0 0 0 0
205.281 0 0 0 0 0 261 116423 1149064 0 0 0 0 0 0 0 0
206.404 0 0 0 0 0 209 117006 1147728 0 0 0 0 0 0 0 0
207.528 0 0 0 0 0 237 116079 1153352 0 0 0 0 0 0 0 0
208.652 0 0 0 0 0 193 115723 1159016 0 0 0 0 0 0 0 0
209.775 0 0 0 0 0 146 115122 1166832 0 0 0 0 0 0 0 0
210.88 0 0 0 0 0 99 113998 1178832 0 0 0 0 0 0 0 0
212 0 0 0 0 0 105 115335 1167752 0 0 0 0 0 0 0 0
213.124 0 0 0 0 0 215 119052 1130976 0 0 0 0 0 0 0 0
214.247 0 0 0 0 0 315 118758 1126928 0 0 0 0 0 0 0 0
215.371 0 0 0 0 0 245 118196 1135904 0 0 0 0 0 0 0 0
216.494 0 0 0 0 0 242 120252 1119648 0 0 0 0 0 0 0 0
217.615 0 0 0 0 0 256 123027 1096552 0 0 0 0 0 0 0 0
218.73 0 0 0 0 0 266 122248 1102144 0 0 0 0 0 0 0 0
219.854 0 0 0 0 0 319 123825 1086136 0 0 0 0 0 0 0 0
220.957 0 0 0 0 0 486 125755 1060008 0 0 0 0 0 0 0 0
222.079 0 0 0 0 0 542 125356 1059616 0 0 0 0 0 0 0 0
223.202 0 0 0 0 0 285 122888 1095808 0 0 0 0 0 0 0 0
224.326 0 0 0 0 0 328 122002 1100144 0 0 0 0 0 0 0 0
225.428 0 0 0 0 0 327 123423 1088840 0 0 0 0 0 0 0 0
226.535 0 0 0 0 0 303 121353 1106936 0 0 0 0 0 0 0 0
227.623 0 0 0 0 0 293 122641 1097272 0 0 0 0 0 0 0 0
228.741 0 0 0 0 0 303 123621 1088792 0 0 0 0 0 0 0 0
229.854 0 0 0 0 0 285 120285 1116632 0 0 0 0 0 0 0 0
230.966 0 0 0 0 0 310 121957 1101656 0 0 0 0 0 0 0 0
232.09 0 0 0 0 0 374 123454 1085584 0 0 0 0 0 0 0 0
233.213 0 0 0 0 0 398 127013 1055576 0 0 0 0 0 0 0 0
234.326 0 0 0 0 0 522 126057 1055288 0 0 0 0 0 0 0 0
235.427 0 0 0 0 0 564 128446 1033488 0 0 0 0 0 0 0 0
236.551 0 0 0 0 0 522 132323 1005160 0 0 0 0 0 0 0 0
237.674 0 0 0 0 0 756 132172 991392 0 0 0 0 0 0 0 0
238.767 0 0 0 0 0 821 130549 1000216 0 0 0 0 0 0 0 0
239.888 0 0 0 0 0 584 125750 1053776 0 0 0 0 0 0 0 0
241.011 0 0 0 0 0 619 128941 1026008 0 0 0 0 0 0 0 0
242.124 0 0 0 0 0 789 131373 995672 0 0 0 0 0 0 0 0
243.247 0 0 0 0 0 731 132952 986752 0 0 0 0 0 0 0 0
244.371 0 0 0 0 0 613 127964 1034208 0 0 0 0 0 0 0 0
245.486 0 0 0 0 0 663 130695 1009160 0 0 0 0 0 0 0 0
246.505 0 0 0 0 0 704 131164 1002784 0 0 0 0 0 0 0 0
247.562 0 0 0 0 0 592 127816 1036736 0 0 0 0 0 0 0 0
248.656 0 0 0 0 0 492 126158 1056400 0 0 0 0 0 0 0 0
249.728 0 0 0 0 0 578 125070 1059600 0 0 0 0 0 0 0 0
250.823 0 0 0 0 0 624 127703 1035592 0 0 0 0 0 0 0 0
251.944 0 0 0 0 0 484 128254 1040144 0 0 0 0 0 0 0 0
253.067 0 0 0 0 0 495 128430 1038032 0 0 0 0 0 0 0 0
254.191 0 0 0 0 0 616 132285 999448 0 0 0 0 0 0 0 0
255.309 0 0 0 0 0 613 132778 995696 0 0 0 0 0 0 0 0
256.427 0 0 0 0 0 443 131301 1018392 0 0 0 0 0 0 0 0
257.531 0 0 0 0 0 418 132417 1011064 0 0 0 0 0 0 0 0
258.652 0 0 0 0 0 504 130465 1021176 0 0 0 0 0 0 0 0
259.775 0 0 0 0 0 447 128351 1041736 0 0 0 0 0 0 0 0
260.887 0 0 0 0 0 517 127695 1042504 0 0 0 0 0 0 0 0
261.989 0 0 0 0 0 507 125601 1059896 0 0 0 0 0 0 0 0
263.112 0 0 0 0 0 484 126748 1052192 0 0 0 0 0 0 0 0
264.225 0 0 0 0 0 545 125472 1058496 0 0 0 0 0 0 0 0
265.337 0 0 0 0 0 445 124445 1073112 0 0 0 0 0 0 0 0
266.456 0 0 0 0 0 356 126613 1061464 0 0 0 0 0 0 0 0
267.573 0 0 0 0 0 472 124425 1071544 0 0 0 0 0 0 0 0
268.667 0 0 0 0 0 521 124835 1065128 0 0 0 0 0 0 0 0
269.723 0 0 0 0 0 609 125094 1057424 0 0 0 0 0 0 0 0
270.843 0 0 0 0 0 367 124113 1080760 0 0 0 0 0 0 0 0
271.944 0 0 0 0 0 307 122754 1095472 0 0 0 0 0 0 0 0
273.067 0 0 0 0 0 323 123004 1092448 0 0 0 0 0 0 0 0
274.18 0 0 0 0 0 230 118531 1134184 0 0 0 0 0 0 0 0
275.303 0 0 0 0 0 161 116386 1155760 0 0 0 0 0 0 0 0
276.427 0 0 0 0 0 239 118017 1137720 0 0 0 0 0 0 0 0
277.551 0 0 0 0 0 276 118960 1127808 0 0 0 0 0 0 0 0
