# i t cells coeurs_suggere(~100k/coeur)
16000 195.124 209126 3
16020 195.348 208104 3
16040 195.573 205122 3
16060 195.798 204205 3
16080 196.022 202819 3
16100 196.247 201804 3
16120 196.472 200887 3
16140 196.697 199669 2
16160 196.921 199109 2
16180 197.146 198360 2
16200 197.371 197611 2
16220 197.596 197247 2
16240 197.82 196687 2
16260 198.045 197100 2
16280 198.27 197072 2
16300 198.494 197275 2
16320 198.719 196911 2
16340 198.944 196645 2
16360 199.169 196743 2
16380 199.393 196449 2
16400 199.618 196918 2
16420 199.843 196092 2
16440 200.067 195336 2
16460 200.292 194972 2
16480 200.517 195091 2
16500 200.742 194909 2
16520 200.966 194958 2
16540 201.191 194678 2
16560 201.416 193684 2
16580 201.64 192368 2
16600 201.865 191486 2
16620 202.09 191052 2
16640 202.315 189624 2
16660 202.539 188420 2
16680 202.764 186873 2
16700 202.989 185991 2
16720 203.213 184836 2
16740 203.438 183674 2
16760 203.663 183499 2
16780 203.888 182113 2
16800 204.112 180594 2
16820 204.337 179215 2
16840 204.562 177458 2
16860 204.787 176408 2
16880 205.011 175435 2
16900 205.236 174672 2
16920 205.461 173860 2
16940 205.685 173174 2
16960 205.91 172649 2
16980 206.135 171536 2
17000 206.36 171305 2
17020 206.584 170353 2
17040 206.809 170738 2
17060 207.034 169877 2
17080 207.258 170003 2
17100 207.483 170290 2
17120 207.708 170899 2
17140 207.933 171053 2
17160 208.157 171312 2
17180 208.382 171333 2
17200 208.607 171858 2
17220 208.831 172761 2
17240 209.056 172586 2
17260 209.281 173755 2
17280 209.506 174833 2
17300 209.73 175687 2
17320 209.955 176443 2
17340 210.18 178172 2
17360 210.404 179082 2
17380 210.629 180335 2
17400 210.854 181847 2
17420 211.079 183590 2
17440 211.303 185221 2
17460 211.528 186761 2
17480 211.753 188875 2
17500 211.978 190709 2
17520 212.202 191962 2
17540 212.427 194090 2
17560 212.652 194713 2
17580 212.876 196316 2
17600 213.101 197142 2
17620 213.326 197863 2
17640 213.551 196785 2
17660 213.775 197163 2
17680 214 198129 2
17700 214.225 199389 2
17720 214.449 200789 3
17740 214.674 202231 3
17760 214.899 202329 3
17780 215.124 203890 3
17800 215.348 205787 3
17820 215.573 206361 3
17840 215.798 206613 3
17860 216.022 207404 3
17880 216.247 208342 3
17900 216.472 208426 3
17920 216.697 207565 3
17940 216.921 207110 3
17960 217.146 207362 3
17980 217.371 207292 3
18000 217.596 207824 3
18020 217.82 207383 3
18040 218.045 206564 3
18060 218.27 205871 3
18080 218.494 205724 3
18100 218.719 205346 3
18120 218.944 204975 3
18140 219.169 204751 3
18160 219.393 204660 3
18180 219.618 204436 3
18200 219.843 204149 3
18220 220.067 203694 3
18240 220.292 203631 3
18260 220.517 204058 3
18280 220.742 204128 3
18300 220.966 204226 3
18320 221.191 204597 3
18340 221.416 204828 3
18360 221.64 205360 3
18380 221.865 206270 3
18400 222.09 206914 3
18420 222.315 207285 3
18440 222.539 208489 3
18460 222.764 209196 3
18480 222.989 210001 3
18500 223.213 211366 3
18520 223.438 211912 3
18540 223.663 212346 3
18560 223.888 212493 3
18580 224.112 213319 3
18600 224.337 214019 3
18620 224.562 214768 3
18640 224.787 216371 3
18660 225.011 217407 3
18680 225.236 217204 3
18700 225.461 217456 3
18720 225.685 217477 3
18740 225.91 218380 3
18760 226.135 218905 3
18780 226.36 220053 3
18800 226.584 220963 3
18820 226.809 220949 3
18840 227.034 221852 3
18860 227.258 221502 3
18880 227.483 221082 3
18900 227.708 222818 3
18920 227.933 222440 3
18940 228.157 222097 3
18960 228.382 222111 3
18980 228.607 222818 3
19000 228.831 222321 3
19020 229.056 222930 3
19040 229.281 223049 3
19060 229.506 223721 3
19080 229.73 223280 3
19100 229.955 224232 3
19120 230.18 224617 3
19140 230.404 224827 3
19160 230.629 225170 3
19180 230.854 225660 3
19200 231.079 225779 3
19220 231.303 225310 3
19240 231.528 225968 3
19260 231.753 224603 3
19280 231.978 224470 3
19300 232.202 223273 3
19320 232.427 223623 3
19340 232.652 222713 3
19360 232.876 222958 3
19380 233.101 223049 3
19400 233.326 223959 3
19420 233.551 224148 3
19440 233.775 224785 3
19460 234 224701 3
19480 234.225 225079 3
19500 234.449 225716 3
19520 234.674 225681 3
19540 234.899 225730 3
19560 235.124 226010 3
19580 235.348 226192 3
19600 235.573 225639 3
19620 235.798 225254 3
19640 236.022 226794 3
19660 236.247 226829 3
19680 236.472 226682 3
19700 236.697 226913 3
19720 236.921 227172 3
19740 237.146 227711 3
19760 237.371 228719 3
19780 237.596 229510 3
19800 237.82 230532 3
19820 238.045 231155 3
19840 238.27 231694 3
19860 238.494 231603 3
19880 238.719 232513 3
19900 238.944 234053 3
19920 239.169 233969 3
19940 239.393 235187 3
19960 239.618 235859 3
19980 239.843 237014 3
20000 240.067 237735 3
20020 240.292 238519 3
20040 240.517 239751 3
20060 240.742 240612 3
20080 240.966 241382 3
20100 241.191 242670 3
20120 241.416 244070 3
20140 241.64 245435 3
20160 241.865 246604 3
20180 242.09 248704 3
20200 242.315 248487 3
20220 242.539 249803 3
20240 242.764 250216 3
20260 242.989 250517 3
20280 243.213 250398 3
20300 243.438 251056 3
20320 243.663 250664 3
20340 243.888 250846 3
20360 244.112 251728 3
20380 244.337 252561 3
20400 244.562 252736 3
20420 244.787 253457 3
20440 245.011 253751 3
20460 245.236 255039 3
20480 245.461 254598 3
20500 245.685 255725 3
20520 245.91 257510 3
20540 246.135 257286 3
20560 246.36 257419 3
20580 246.584 256656 3
20600 246.809 255991 3
20620 247.034 255718 3
20640 247.258 256166 3
20660 247.483 255403 3
20680 247.708 255249 3
20700 247.933 254738 3
20720 248.157 255193 3
20740 248.382 254948 3
20760 248.607 256439 3
20780 248.831 256831 3
20800 249.056 257664 3
20820 249.281 257601 3
20840 249.506 257930 3
20860 249.73 257496 3
20880 249.955 256922 3
20900 250.18 256810 3
20920 250.404 256593 3
20940 250.629 256299 3
20960 250.854 256278 3
20980 251.079 255942 3
21000 251.303 254878 3
21020 251.528 254500 3
21040 251.753 254241 3
21060 251.978 253989 3
21080 252.202 253807 3
21100 252.427 253520 3
21120 252.652 253380 3
21140 252.876 253079 3
21160 253.101 252967 3
21180 253.326 253205 3
21200 253.551 251805 3
21220 253.775 251882 3
21240 254 251812 3
21260 254.225 250440 3
21280 254.449 250202 3
21300 254.674 248753 3
21320 254.899 247003 3
21340 255.124 247591 3
21360 255.348 247073 3
21380 255.573 247395 3
21400 255.798 248179 3
21420 256.022 249082 3
21440 256.247 249782 3
21460 256.472 250958 3
21480 256.697 252001 3
21500 256.921 252351 3
21520 257.146 252603 3
21540 257.371 252113 3
21560 257.596 252960 3
21580 257.82 252827 3
21600 258.045 251910 3
21620 258.27 252456 3
21640 258.494 251847 3
21660 258.719 251756 3
21680 258.944 250034 3
21700 259.169 248886 3
21720 259.393 248627 3
21740 259.618 248718 3
21760 259.843 248802 3
21780 260.067 248515 3
21800 260.292 247633 3
21820 260.517 247052 3
21840 260.742 246555 3
21860 260.966 246065 3
21880 261.191 244861 3
21900 261.416 244119 3
21920 261.64 244287 3
21940 261.865 244049 3
21960 262.09 243237 3
21980 262.315 243104 3
22000 262.539 243391 3
22020 262.764 242425 3
22040 262.989 241319 3
22060 263.213 240080 3
22080 263.438 239394 3
22100 263.663 238281 3
22120 263.888 238491 3
22140 264.112 237987 3
22160 264.337 237420 3
22180 264.562 237497 3
22200 264.787 237084 3
22220 265.011 237840 3
22240 265.236 237105 3
22260 265.461 236552 3
22280 265.685 237749 3
22300 265.91 238162 3
22320 266.135 238141 3
22340 266.36 237399 3
22360 266.584 237854 3
22380 266.809 238239 3
22400 267.034 237952 3
22420 267.258 236790 3
22440 267.483 236685 3
22460 267.708 236251 3
22480 267.933 235236 3
22500 268.157 233822 3
22520 268.382 231869 3
22540 268.607 231589 3
22560 268.831 230896 3
22580 269.056 229706 3
22600 269.281 229300 3
22620 269.506 228824 3
22640 269.73 227494 3
22660 269.955 226493 3
22680 270.18 225380 3
22700 270.404 223861 3
22720 270.629 223070 3
22740 270.854 222230 3
22760 271.079 220606 3
22780 271.303 220585 3
22800 271.528 219927 3
22820 271.753 218681 3
22840 271.978 218044 3
22860 272.202 218114 3
22880 272.427 217687 3
22900 272.652 216595 3
22920 272.876 215636 3
22940 273.101 214586 3
22960 273.326 214383 3
22980 273.551 213536 3
23000 273.775 212829 3
23020 274 212724 3
23040 274.225 212745 3
23060 274.449 212444 3
23080 274.674 213417 3
23100 274.899 212199 3
23120 275.124 210862 3
23140 275.348 209497 3
23160 275.573 208433 3
23180 275.798 206536 3
23200 276.022 204247 3
23220 276.247 203729 3
23240 276.472 202987 3
23260 276.697 202665 3
23280 276.921 201804 3
23300 277.146 202945 3
23320 277.371 202987 3
23340 277.596 203092 3
23360 277.82 203848 3
23380 278.045 204380 3
23400 278.27 204226 3
23420 278.494 204548 3
23440 278.719 204912 3
23460 278.944 204030 3
23480 279.169 205675 3
23500 279.393 206613 3
23520 279.618 207684 3
23540 279.843 208510 3
