# i t cells coeurs_suggere(~100k/coeur)
14600 179.393 134324 2
14620 179.618 134037 2
14640 179.843 134016 2
14660 180.067 134058 2
14680 180.292 134086 2
14700 180.517 133911 2
14720 180.742 133778 2
14740 180.966 133519 2
14760 181.191 133624 2
14780 181.416 134093 2
14800 181.64 134261 2
14820 181.865 134737 2
14840 182.09 135192 2
14860 182.315 136032 2
14880 182.539 136823 2
14900 182.764 137383 2
14920 182.989 138629 2
14940 183.213 139742 2
14960 183.438 140218 2
14980 183.663 140918 2
15000 183.888 141394 2
15020 184.112 141961 2
15040 184.337 141961 2
15060 184.562 142248 2
15080 184.787 142703 2
15100 185.011 143207 2
15120 185.236 142843 2
15140 185.461 142591 2
15160 185.685 142157 2
15180 185.91 141576 2
15200 186.135 140743 2
15220 186.36 140071 2
15240 186.584 139644 2
15260 186.809 139826 2
15280 187.034 139798 2
15300 187.258 139770 2
15320 187.483 139805 2
15340 187.708 139217 2
15360 187.933 139091 2
15380 188.157 138853 2
15400 188.382 138440 2
15420 188.607 137880 2
15440 188.831 138391 2
15460 189.056 138650 2
15480 189.281 139483 2
15500 189.506 139861 2
15520 189.73 140274 2
15540 189.955 141170 2
15560 190.18 142178 2
15580 190.404 142969 2
15600 190.629 143753 2
15620 190.854 145405 2
15640 191.079 146350 2
15660 191.303 147435 2
15680 191.528 149101 2
15700 191.753 149717 2
15720 191.978 151054 2
15740 192.202 152202 2
15760 192.427 153651 2
15780 192.652 154883 2
15800 192.876 155366 2
15820 193.101 156500 2
15840 193.326 157207 2
15860 193.551 157725 2
15880 193.775 158425 2
15900 194 159027 2
15920 194.225 159902 2
15940 194.449 160119 2
15960 194.674 160322 2
15980 194.899 160763 2
16000 195.124 161106 2
16020 195.348 161113 2
16040 195.573 161008 2
16060 195.798 161099 2
16080 196.022 161470 2
16100 196.247 161624 2
16120 196.472 161470 2
16140 196.697 161099 2
16160 196.921 160973 2
16180 197.146 160168 2
16200 197.371 159370 2
16220 197.596 158166 2
16240 197.82 157137 2
16260 198.045 156199 2
16280 198.27 154834 2
16300 198.494 153812 2
16320 198.719 152671 2
16340 198.944 151033 2
16360 199.169 149969 2
16380 199.393 148856 2
16400 199.618 148114 2
16420 199.843 147687 2
16440 200.067 147008 2
16460 200.292 147022 2
16480 200.517 147071 2
16500 200.742 146833 2
16520 200.966 147498 2
16540 201.191 147680 2
16560 201.416 147638 2
16580 201.64 148520 2
16600 201.865 149304 2
16620 202.09 149437 2
16640 202.315 150137 2
16660 202.539 150886 2
16680 202.764 151082 2
16700 202.989 151810 2
16720 203.213 152482 2
16740 203.438 153049 2
16760 203.663 153301 2
16780 203.888 153980 2
16800 204.112 154008 2
16820 204.337 153749 2
16840 204.562 154036 2
16860 204.787 154064 2
16880 205.011 153889 2
16900 205.236 153903 2
16920 205.461 154407 2
16940 205.685 154631 2
16960 205.91 154638 2
16980 206.135 154344 2
17000 206.36 153728 2
17020 206.584 153350 2
17040 206.809 153315 2
17060 207.034 153336 2
17080 207.258 152671 2
17100 207.483 152160 2
17120 207.708 151747 2
17140 207.933 150970 2
17160 208.157 150060 2
17180 208.382 149332 2
17200 208.607 149185 2
17220 208.831 148688 2
17240 209.056 148597 2
17260 209.281 148093 2
17280 209.506 147855 2
17300 209.73 147701 2
17320 209.955 147904 2
17340 210.18 147512 2
17360 210.404 146721 2
17380 210.629 146630 2
17400 210.854 145916 2
17420 211.079 145503 2
17440 211.303 145349 2
17460 211.528 144859 2
17480 211.753 144474 2
17500 211.978 143788 2
17520 212.202 143760 2
17540 212.427 143165 2
17560 212.652 142759 2
17580 212.876 142255 2
17600 213.101 141898 2
17620 213.326 141709 2
17640 213.551 141254 2
17660 213.775 141345 2
17680 214 140911 2
17700 214.225 140624 2
17720 214.449 140750 2
17740 214.674 140939 2
17760 214.899 140848 2
17780 215.124 140099 2
17800 215.348 140288 2
17820 215.573 140071 2
17840 215.798 140351 2
17860 216.022 139917 2
17880 216.247 139672 2
17900 216.472 139784 2
17920 216.697 139602 2
17940 216.921 138881 2
17960 217.146 138972 2
17980 217.371 139217 2
18000 217.596 139070 2
18020 217.82 139546 2
18040 218.045 139728 2
18060 218.27 140400 2
18080 218.494 141415 2
18100 218.719 142017 2
18120 218.944 141877 2
18140 219.169 142416 2
18160 219.393 142220 2
18180 219.618 142766 2
18200 219.843 143837 2
18220 220.067 143648 2
18240 220.292 144201 2
18260 220.517 144705 2
18280 220.742 145202 2
18300 220.966 145860 2
18320 221.191 145937 2
18340 221.416 146399 2
18360 221.64 146245 2
18380 221.865 145594 2
18400 222.09 145706 2
18420 222.315 145391 2
18440 222.539 145412 2
18460 222.764 145188 2
18480 222.989 144362 2
18500 223.213 143718 2
18520 223.438 143655 2
18540 223.663 142878 2
18560 223.888 141485 2
18580 224.112 141065 2
18600 224.337 140526 2
18620 224.562 139392 2
18640 224.787 138440 2
18660 225.011 137390 2
18680 225.236 136109 2
18700 225.461 135297 2
18720 225.685 134975 2
18740 225.91 133883 2
18760 226.135 132833 2
18780 226.36 131888 2
18800 226.584 130943 2
18820 226.809 129564 2
18840 227.034 127968 2
18860 227.258 126631 2
18880 227.483 125728 2
18900 227.708 123845 2
18920 227.933 122998 2
18940 228.157 122228 2
18960 228.382 121528 2
18980 228.607 120506 2
19000 228.831 118924 2
19020 229.056 118539 2
19040 229.281 117783 2
19060 229.506 117160 2
19080 229.73 116838 2
19100 229.955 115634 2
19120 230.18 114969 2
19140 230.404 114136 2
19160 230.629 113198 2
19180 230.854 111868 2
19200 231.079 111203 2
19220 231.303 110503 2
19240 231.528 109768 2
19260 231.753 109761 2
19280 231.978 109257 2
19300 232.202 109341 2
19320 232.427 109439 2
19340 232.652 109796 2
19360 232.876 110195 2
19380 233.101 110433 2
19400 233.326 110279 2
19420 233.551 110615 2
19440 233.775 110818 2
19460 234 110853 2
19480 234.225 111434 2
19500 234.449 111819 2
19520 234.674 112078 2
19540 234.899 112925 2
19560 235.124 113737 2
19580 235.348 114787 2
19600 235.573 115648 2
19620 235.798 116257 2
19640 236.022 117664 2
19660 236.247 118189 2
19680 236.472 118609 2
19700 236.697 119036 2
19720 236.921 119995 2
19740 237.146 120856 2
19760 237.371 121864 2
19780 237.596 123432 2
19800 237.82 124286 2
19820 238.045 125161 2
19840 238.27 125945 2
19860 238.494 126372 2
19880 238.719 126820 2
19900 238.944 127513 2
19920 239.169 128248 2
19940 239.393 129200 2
19960 239.618 130362 2
19980 239.843 131566 2
20000 240.067 132462 2
20020 240.292 133330 2
20040 240.517 134331 2
20060 240.742 135409 2
20080 240.966 135745 2
20100 241.191 136529 2
20120 241.416 137348 2
20140 241.64 137726 2
20160 241.865 138419 2
20180 242.09 139455 2
20200 242.315 139665 2
20220 242.539 140491 2
20240 242.764 141212 2
20260 242.989 141597 2
20280 243.213 142192 2
20300 243.438 143235 2
20320 243.663 143536 2
20340 243.888 144264 2
20360 244.112 145167 2
20380 244.337 144740 2
20400 244.562 145034 2
20420 244.787 146119 2
20440 245.011 146350 2
20460 245.236 146077 2
20480 245.461 146315 2
20500 245.685 146728 2
20520 245.91 146784 2
20540 246.135 147470 2
20560 246.36 147232 2
20580 246.584 147659 2
20600 246.809 147463 2
20620 247.034 147155 2
20640 247.258 146665 2
20660 247.483 146301 2
20680 247.708 146714 2
20700 247.933 146042 2
20720 248.157 145286 2
20740 248.382 145083 2
20760 248.607 144894 2
20780 248.831 144166 2
20800 249.056 143858 2
20820 249.281 143564 2
20840 249.506 143074 2
20860 249.73 142598 2
20880 249.955 142325 2
20900 250.18 142451 2
20920 250.404 142073 2
20940 250.629 141947 2
20960 250.854 141653 2
20980 251.079 141604 2
21000 251.303 141485 2
21020 251.528 141646 2
21040 251.753 141730 2
21060 251.978 142038 2
21080 252.202 142255 2
21100 252.427 142591 2
21120 252.652 143452 2
21140 252.876 144649 2
21160 253.101 144838 2
21180 253.326 145636 2
21200 253.551 145699 2
21220 253.775 146007 2
21240 254 146483 2
21260 254.225 146728 2
21280 254.449 146609 2
21300 254.674 147120 2
21320 254.899 147498 2
21340 255.124 147799 2
21360 255.348 148044 2
21380 255.573 149059 2
21400 255.798 149360 2
21420 256.022 149913 2
21440 256.247 149969 2
21460 256.472 150361 2
21480 256.697 151068 2
21500 256.921 150809 2
21520 257.146 151110 2
21540 257.371 150956 2
21560 257.596 151845 2
21580 257.82 152531 2
21600 258.045 152475 2
21620 258.27 152902 2
21640 258.494 153042 2
21660 258.719 154253 2
21680 258.944 154344 2
21700 259.169 154470 2
21720 259.393 155702 2
21740 259.618 155961 2
21760 259.843 156535 2
21780 260.067 156647 2
21800 260.292 156150 2
21820 260.517 156717 2
21840 260.742 155975 2
21860 260.966 156605 2
21880 261.191 156661 2
21900 261.416 155975 2
21920 261.64 155646 2
21940 261.865 156150 2
21960 262.09 155373 2
21980 262.315 155947 2
22000 262.539 156430 2
22020 262.764 155779 2
22040 262.989 156227 2
22060 263.213 156143 2
22080 263.438 156066 2
22100 263.663 156052 2
22120 263.888 155877 2
22140 264.112 155478 2
22160 264.337 154981 2
22180 264.562 155030 2
22200 264.787 154316 2
22220 265.011 153721 2
22240 265.236 153238 2
22260 265.461 151691 2
22280 265.685 150921 2
22300 265.91 150774 2
22320 266.135 149276 2
22340 266.36 148373 2
22360 266.584 147925 2
22380 266.809 146812 2
22400 267.034 146308 2
22420 267.258 146252 2
22440 267.483 146259 2
22460 267.708 146287 2
22480 267.933 146252 2
22500 268.157 146483 2
22520 268.382 146161 2
22540 268.607 146504 2
22560 268.831 146126 2
22580 269.056 146133 2
22600 269.281 146161 2
22620 269.506 145685 2
22640 269.73 145314 2
22660 269.955 144495 2
22680 270.18 143928 2
22700 270.404 143753 2
22720 270.629 142983 2
22740 270.854 142493 2
22760 271.079 142640 2
22780 271.303 141289 2
22800 271.528 140862 2
22820 271.753 140827 2
22840 271.978 140218 2
22860 272.202 140148 2
22880 272.427 140071 2
22900 272.652 138937 2
22920 272.876 138293 2
22940 273.101 138587 2
22960 273.326 137558 2
22980 273.551 137873 2
23000 273.775 137796 2
23020 274 136858 2
23040 274.225 136781 2
23060 274.449 136473 2
23080 274.674 135451 2
23100 274.899 134933 2
23120 275.124 134478 2
23140 275.348 133883 2
23160 275.573 133414 2
23180 275.798 133197 2
23200 276.022 132637 2
23220 276.247 132623 2
23240 276.472 132056 2
23260 276.697 131517 2
23280 276.921 130999 2
23300 277.146 130334 2
23320 277.371 129718 2
23340 277.596 129431 2
23360 277.82 128969 2
23380 278.045 128801 2
23400 278.27 128535 2
23420 278.494 128780 2
23440 278.719 129214 2
23460 278.944 128710 2
23480 279.169 129165 2
23500 279.393 129984 2
23520 279.618 129879 2
23540 279.843 130061 2
