# i t cells coeurs_suggere(~100k/coeur)
23360 277.82 184367 2
23380 278.045 183856 2
23400 278.27 183044 2
23420 278.494 183415 2
23440 278.719 182995 2
23460 278.944 182435 2
23480 279.169 182449 2
23500 279.393 182680 2
23520 279.618 182918 2
23540 279.843 182792 2
