# i t cells coeurs_suggere(~100k/coeur)
16380 199.393 139938 2
16400 199.618 139896 2
16420 199.843 139672 2
16440 200.067 139651 2
16460 200.292 139896 2
16480 200.517 139378 2
16500 200.742 139546 2
16520 200.966 139861 2
16540 201.191 140015 2
16560 201.416 139938 2
16580 201.64 140008 2
16600 201.865 140498 2
16620 202.09 141156 2
16640 202.315 141415 2
16660 202.539 142024 2
16680 202.764 141758 2
16700 202.989 141975 2
16720 203.213 141660 2
16740 203.438 142304 2
16760 203.663 142829 2
16780 203.888 143207 2
16800 204.112 143515 2
16820 204.337 144306 2
16840 204.562 144383 2
16860 204.787 144166 2
16880 205.011 144369 2
16900 205.236 144243 2
16920 205.461 144306 2
16940 205.685 144124 2
16960 205.91 144712 2
16980 206.135 145461 2
17000 206.36 145524 2
17020 206.584 146189 2
17040 206.809 146791 2
17060 207.034 147134 2
17080 207.258 147834 2
17100 207.483 147848 2
17120 207.708 148380 2
17140 207.933 149234 2
17160 208.157 149514 2
17180 208.382 149801 2
17200 208.607 149794 2
17220 208.831 150298 2
17240 209.056 150214 2
17260 209.281 150760 2
17280 209.506 150795 2
17300 209.73 151530 2
17320 209.955 151292 2
17340 210.18 151558 2
17360 210.404 151642 2
17380 210.629 152230 2
17400 210.854 152944 2
17420 211.079 153938 2
17440 211.303 154407 2
17460 211.528 154407 2
17480 211.753 154925 2
17500 211.978 155142 2
17520 212.202 155408 2
17540 212.427 155597 2
17560 212.652 155527 2
17580 212.876 155541 2
17600 213.101 155240 2
17620 213.326 155933 2
17640 213.551 156143 2
17660 213.775 155870 2
17680 214 156024 2
17700 214.225 156129 2
17720 214.449 156255 2
17740 214.674 156598 2
17760 214.899 156395 2
17780 215.124 156269 2
17800 215.348 156815 2
17820 215.573 157543 2
17840 215.798 157543 2
17860 216.022 158327 2
17880 216.247 158845 2
17900 216.472 159279 2
17920 216.697 159608 2
17940 216.921 159664 2
17960 217.146 160147 2
17980 217.371 160546 2
18000 217.596 160903 2
18020 217.82 161211 2
18040 218.045 161722 2
18060 218.27 161925 2
18080 218.494 162667 2
18100 218.719 163017 2
18120 218.944 164067 2
18140 219.169 164333 2
18160 219.393 165404 2
18180 219.618 166342 2
18200 219.843 167553 2
18220 220.067 168344 2
18240 220.292 169436 2
18260 220.517 169877 2
18280 220.742 170871 2
18300 220.966 171676 2
18320 221.191 172040 2
18340 221.416 173391 2
18360 221.64 173426 2
18380 221.865 173685 2
18400 222.09 174399 2
18420 222.315 174658 2
18440 222.539 174392 2
18460 222.764 174217 2
18480 222.989 174644 2
18500 223.213 174049 2
18520 223.438 173468 2
18540 223.663 173216 2
18560 223.888 172145 2
18580 224.112 171753 2
18600 224.337 171116 2
18620 224.562 169884 2
18640 224.787 167763 2
18660 225.011 166300 2
18680 225.236 164872 2
18700 225.461 163535 2
18720 225.685 162576 2
18740 225.91 161267 2
18760 226.135 161176 2
18780 226.36 159706 2
18800 226.584 158908 2
18820 226.809 158089 2
18840 227.034 156850 2
18860 227.258 156073 2
18880 227.483 154792 2
18900 227.708 153896 2
18920 227.933 152300 2
18940 228.157 151691 2
18960 228.382 150487 2
18980 228.607 150053 2
19000 228.831 149367 2
19020 229.056 148758 2
19040 229.281 148919 2
19060 229.506 148576 2
19080 229.73 148611 2
19100 229.955 148191 2
19120 230.18 148737 2
19140 230.404 149514 2
19160 230.629 150459 2
19180 230.854 151180 2
19200 231.079 152118 2
19220 231.303 153357 2
19240 231.528 153441 2
19260 231.753 154288 2
19280 231.978 154743 2
19300 232.202 155289 2
19320 232.427 155093 2
19340 232.652 155737 2
19360 232.876 155303 2
19380 233.101 155968 2
19400 233.326 155331 2
19420 233.551 155359 2
19440 233.775 154323 2
19460 234 153896 2
19480 234.225 153231 2
19500 234.449 151222 2
19520 234.674 150823 2
19540 234.899 150200 2
19560 235.124 148723 2
19580 235.348 147960 2
19600 235.573 147085 2
19620 235.798 146350 2
19640 236.022 145559 2
19660 236.247 144971 2
19680 236.472 144446 2
19700 236.697 143431 2
19720 236.921 142913 2
19740 237.146 141856 2
19760 237.371 140701 2
19780 237.596 140099 2
19800 237.82 139091 2
19820 238.045 137978 2
19840 238.27 137432 2
19860 238.494 136746 2
19880 238.719 135787 2
19900 238.944 135129 2
19920 239.169 134478 2
19940 239.393 134639 2
19960 239.618 134275 2
19980 239.843 134289 2
20000 240.067 134618 2
20020 240.292 134870 2
20040 240.517 135388 2
20060 240.742 135703 2
20080 240.966 136277 2
20100 241.191 137425 2
20120 241.416 137978 2
20140 241.64 139196 2
20160 241.865 140015 2
20180 242.09 141114 2
20200 242.315 141947 2
20220 242.539 142276 2
20240 242.764 142038 2
20260 242.989 142948 2
20280 243.213 143214 2
20300 243.438 143676 2
20320 243.663 143284 2
20340 243.888 143116 2
20360 244.112 143074 2
20380 244.337 142514 2
20400 244.562 142003 2
20420 244.787 141849 2
20440 245.011 141849 2
20460 245.236 141541 2
20480 245.461 141653 2
20500 245.685 141457 2
20520 245.91 141324 2
20540 246.135 141548 2
20560 246.36 141569 2
20580 246.584 140925 2
20600 246.809 140463 2
20620 247.034 139924 2
20640 247.258 139007 2
20660 247.483 138384 2
20680 247.708 137327 2
20700 247.933 136508 2
20720 248.157 136011 2
20740 248.382 135115 2
20760 248.607 134765 2
20780 248.831 134786 2
20800 249.056 134772 2
20820 249.281 134590 2
20840 249.506 135136 2
20860 249.73 135269 2
20880 249.955 136074 2
20900 250.18 137313 2
20920 250.404 137607 2
20940 250.629 138391 2
20960 250.854 139490 2
20980 251.079 140428 2
21000 251.303 141156 2
21020 251.528 142178 2
21040 251.753 143711 2
21060 251.978 144278 2
21080 252.202 145706 2
21100 252.427 147064 2
21120 252.652 147477 2
21140 252.876 148401 2
21160 253.101 149381 2
21180 253.326 150137 2
21200 253.551 150704 2
21220 253.775 151418 2
21240 254 151642 2
21260 254.225 152027 2
21280 254.449 152937 2
21300 254.674 153378 2
21320 254.899 154050 2
21340 255.124 154365 2
21360 255.348 154855 2
21380 255.573 155282 2
21400 255.798 155415 2
21420 256.022 155646 2
21440 256.247 155667 2
21460 256.472 155961 2
21480 256.697 156150 2
21500 256.921 155590 2
21520 257.146 155338 2
21540 257.371 154533 2
21560 257.596 153945 2
21580 257.82 152993 2
21600 258.045 152342 2
21620 258.27 151264 2
21640 258.494 150326 2
21660 258.719 148863 2
21680 258.944 147407 2
21700 259.169 146343 2
21720 259.393 145951 2
21740 259.618 145664 2
21760 259.843 145489 2
21780 260.067 146182 2
21800 260.292 146693 2
21820 260.517 147372 2
21840 260.742 148366 2
21860 260.966 148842 2
21880 261.191 149850 2
21900 261.416 150991 2
21920 261.64 151866 2
21940 261.865 152517 2
21960 262.09 153217 2
21980 262.315 153371 2
22000 262.539 154050 2
22020 262.764 154281 2
22040 262.989 154750 2
22060 263.213 154932 2
22080 263.438 155359 2
22100 263.663 156143 2
22120 263.888 156290 2
22140 264.112 156815 2
22160 264.337 157424 2
22180 264.562 158012 2
22200 264.787 158768 2
22220 265.011 159818 2
22240 265.236 160399 2
22260 265.461 160476 2
22280 265.685 161757 2
22300 265.91 161561 2
22320 266.135 162226 2
22340 266.36 162765 2
22360 266.584 163136 2
22380 266.809 163304 2
22400 267.034 163661 2
22420 267.258 163738 2
22440 267.483 163731 2
22460 267.708 163850 2
22480 267.933 163514 2
22500 268.157 163108 2
22520 268.382 162898 2
22540 268.607 162212 2
22560 268.831 160973 2
22580 269.056 160280 2
22600 269.281 159566 2
22620 269.506 158474 2
22640 269.73 157102 2
22660 269.955 156213 2
22680 270.18 155646 2
22700 270.404 154036 2
22720 270.629 153364 2
22740 270.854 152937 2
22760 271.079 151859 2
22780 271.303 150746 2
22800 271.528 149234 2
22820 271.753 147603 2
22840 271.978 146952 2
22860 272.202 146525 2
22880 272.427 145860 2
22900 272.652 145398 2
22920 272.876 144978 2
22940 273.101 144047 2
22960 273.326 143515 2
22980 273.551 143312 2
23000 273.775 142262 2
23020 274 141772 2
23040 274.225 140344 2
23060 274.449 139539 2
23080 274.674 138636 2
23100 274.899 138090 2
23120 275.124 137733 2
23140 275.348 137782 2
23160 275.573 137978 2
23180 275.798 138041 2
23200 276.022 138300 2
23220 276.247 138461 2
23240 276.472 138468 2
23260 276.697 138440 2
23280 276.921 137901 2
23300 277.146 137901 2
23320 277.371 138272 2
23340 277.596 137621 2
23360 277.82 137453 2
23380 278.045 136466 2
23400 278.27 136326 2
23420 278.494 135976 2
23440 278.719 134618 2
23460 278.944 134422 2
23480 279.169 133589 2
23500 279.393 133505 2
23520 279.618 133064 2
23540 279.843 133568 2
