# i t cells coeurs_suggere(~100k/coeur)
15220 211.889 778877 8
15240 212.333 782496 8
15260 212.778 784449 8
15280 213.222 784687 8
15300 213.667 784351 8
15320 214.111 782489 8
15340 214.556 781523 8
15360 215 784631 8
15380 215.444 789503 8
15400 215.889 793528 8
15420 216.333 801858 9
15440 216.778 807780 9
15460 217.222 814416 9
15480 217.667 817349 9
15500 218.111 813030 9
15520 218.556 807066 9
15540 219 801452 9
15560 219.444 796237 8
15580 219.889 793885 8
15600 220.333 790630 8
15620 220.778 789489 8
15640 221.222 781502 8
15660 221.667 777015 8
15680 222.111 772584 8
15700 222.556 763435 8
15720 223 752095 8
15740 223.444 745620 8
15760 223.889 736457 8
15780 224.333 727805 8
15800 224.778 718817 8
15820 225.222 709227 8
15840 225.667 701359 8
15860 226.111 696291 7
15880 226.556 696046 7
15900 227 697936 7
15920 227.444 701954 8
15940 227.889 708107 8
15960 228.333 711565 8
15980 228.778 716010 8
16000 229.222 719342 8
16020 229.667 722828 8
16040 230.111 724515 8
16060 230.556 728904 8
16080 231 732502 8
16100 231.444 732866 8
16120 231.889 732523 8
16140 232.333 731452 8
16160 232.778 730850 8
16180 233.222 731746 8
16200 233.667 730689 8
16220 234.111 728967 8
16240 234.556 726223 8
16260 235 724053 8
16280 235.444 722709 8
16300 235.889 720420 8
16320 236.333 720609 8
16340 236.778 726762 8
16360 237.222 731256 8
16380 237.667 733447 8
16400 238.111 735981 8
16420 238.556 736590 8
16440 239 734266 8
16460 239.444 730318 8
16480 239.889 727168 8
16500 240.333 722121 8
16520 240.778 719958 8
16540 241.222 719881 8
16560 241.667 718439 8
16580 242.111 715989 8
16600 242.556 714316 8
16620 243 716346 8
16640 243.444 717242 8
16660 243.889 717529 8
16680 244.333 716640 8
16700 244.778 713966 8
16720 245.222 710949 8
16740 245.667 708219 8
16760 246.111 705874 8
16780 246.556 706098 8
16800 247 705664 8
16820 247.444 706245 8
16840 247.889 705951 8
16860 248.333 702129 8
16880 248.778 697467 7
16900 249.222 696088 7
16920 249.667 695353 7
16940 250.111 695920 7
16960 250.556 696305 7
16980 251 696662 7
17000 251.444 699385 7
17020 251.889 703081 8
17040 252.333 706007 8
17060 252.778 707169 8
17080 253.222 708737 8
17100 253.667 707078 8
17120 254.111 702990 8
17140 254.556 701044 8
17160 255 697502 7
17180 255.444 695241 7
17200 255.889 694023 7
17220 256.333 695626 7
17240 256.778 696438 7
17260 257.222 700848 8
17280 257.667 706560 8
17300 258.111 712307 8
17320 258.556 717081 8
17340 259 721442 8
17360 259.444 725278 8
17380 259.889 729786 8
17400 260.333 734448 8
17420 260.778 738088 8
17440 261.222 739649 8
17460 261.667 745550 8
17480 262.111 750282 8
17500 262.556 753208 8
17520 263 753432 8
17540 263.444 753691 8
17560 263.889 749841 8
17580 264.333 752627 8
17600 264.778 752781 8
17620 265.222 753880 8
17640 265.667 749911 8
17660 266.111 742463 8
17680 266.556 738984 8
17700 267 735491 8
17720 267.444 737934 8
17740 267.889 739719 8
17760 268.333 741938 8
17780 268.778 748154 8
17800 269.222 753173 8
17820 269.667 759704 8
17840 270.111 765367 8
17860 270.556 771744 8
17880 271 777176 8
17900 271.444 783553 8
17920 271.889 790910 8
17940 272.333 795033 8
17960 272.778 798939 8
17980 273.222 799177 8
18000 273.667 801130 9
18020 274.111 805673 9
18040 274.556 807997 9
18060 275 809621 9
18080 275.444 811595 9
18100 275.889 810496 9
18120 276.333 808760 9
18140 276.778 807136 9
18160 277.222 806576 9
18180 277.667 807339 9
18200 278.111 810916 9
18220 278.556 811532 9
18240 279 807430 9
18260 279.444 801977 9
18280 279.889 796069 8
18300 280.333 792646 8
18320 280.778 791365 8
18340 281.222 797714 8
18360 281.667 804252 9
18380 282.111 812722 9
18400 282.556 823824 9
18420 283 832518 9
18440 283.444 837971 9
18460 283.889 840596 9
18480 284.333 836256 9
18500 284.778 824762 9
18520 285.222 819820 9
18540 285.667 816712 9
18560 286.111 815578 9
18580 286.556 815697 9
18600 287 813933 9
18620 287.444 816320 9
18640 287.889 817860 9
18660 288.333 820597 9
18680 288.778 820128 9
18700 289.222 816474 9
18720 289.667 807059 9
18740 290.111 798610 8
18760 290.556 791281 8
18780 291 788243 8
18800 291.444 786640 8
18820 291.889 785345 8
18840 292.333 785562 8
18860 292.778 786759 8
18880 293.222 787690 8
18900 293.654 781530 8
18920 294.089 772045 8
18940 294.533 763029 8
18960 294.978 754573 8
18980 295.422 746859 8
19000 295.867 743954 8
19020 296.311 742589 8
19040 296.756 738697 8
19060 297.2 733601 8
19080 297.644 730731 8
19100 298.089 728960 8
19120 298.533 731165 8
19140 298.978 733125 8
19160 299.422 737766 8
19180 299.867 740307 8
19200 300.311 743359 8
19220 300.756 745613 8
19240 301.2 745725 8
19260 301.644 745459 8
19280 302.089 743254 8
19300 302.533 740909 8
19320 302.978 739460 8
19340 303.422 742953 8
19360 303.867 749372 8
19380 304.311 755679 8
19400 304.756 758367 8
19420 305.2 759753 8
19440 305.644 759753 8
19460 306.089 759263 8
19480 306.533 755728 8
19500 306.978 751605 8
19520 307.422 746733 8
19540 307.867 742253 8
19560 308.311 740300 8
19580 308.756 739957 8
19600 309.2 743898 8
19620 309.644 745186 8
