# i t cells coeurs_suggere(~100k/coeur)
18900 215.303 1042364 11
18920 215.528 1040859 11
18940 215.753 1041832 11
18960 215.978 1041293 11
18980 216.202 1042413 11
19000 216.427 1045493 11
19020 216.652 1050834 11
19040 216.876 1060928 11
19060 217.101 1068509 11
19080 217.326 1075488 11
19100 217.551 1080073 11
19120 217.775 1082551 11
19140 218 1080444 11
19160 218.225 1075516 11
19180 218.449 1068754 11
19200 218.674 1061810 11
19220 218.899 1060130 11
19240 219.124 1054117 11
19260 219.348 1052241 11
19280 219.573 1051184 11
19300 219.798 1050309 11
19320 220.022 1048874 11
19340 220.247 1046109 11
19360 220.472 1048419 11
19380 220.697 1051653 11
19400 220.921 1053305 11
19420 221.146 1054831 11
19440 221.371 1057092 11
19460 221.596 1061558 11
19480 221.82 1059297 11
19500 222.045 1063084 11
19520 222.27 1065800 11
19540 222.494 1067487 11
19560 222.719 1066997 11
19580 222.944 1068488 11
19600 223.169 1069769 11
19620 223.393 1072401 11
19640 223.618 1072807 11
19660 223.843 1073157 11
19680 224.067 1073843 11
19700 224.292 1076188 11
19720 224.517 1080906 11
19740 224.742 1082677 11
19760 224.966 1082523 11
19780 225.191 1081984 11
19800 225.416 1083790 11
19820 225.64 1088340 11
19840 225.865 1091315 11
19860 226.09 1092323 11
19880 226.315 1093317 11
19900 226.539 1093240 11
19920 226.764 1091245 11
19940 226.989 1088004 11
19960 227.213 1083601 11
19980 227.438 1076860 11
20000 227.663 1073087 11
20020 227.888 1069972 11
20040 228.112 1065023 11
20060 228.337 1061110 11
20080 228.562 1061033 11
20100 228.787 1060725 11
20120 229.011 1065226 11
20140 229.236 1069188 11
20160 229.461 1074942 11
20180 229.685 1082019 11
20200 229.91 1080969 11
20220 230.135 1081004 11
20240 230.36 1076846 11
20260 230.584 1071274 11
20280 230.809 1068096 11
20300 231.034 1066150 11
20320 231.258 1065044 11
20340 231.483 1061530 11
20360 231.708 1058380 11
20380 231.933 1055181 11
20400 232.157 1049035 11
20420 232.382 1042707 11
20440 232.607 1041265 11
20460 232.831 1038717 11
20480 233.056 1035616 11
20500 233.281 1034237 11
20520 233.506 1035399 11
20540 233.73 1037086 11
20560 233.955 1034832 11
20580 234.18 1033971 11
20600 234.404 1030625 11
20620 234.629 1028574 11
20640 234.854 1027972 11
20660 235.079 1024332 11
20680 235.303 1022099 11
20700 235.528 1020181 11
20720 235.753 1017234 11
20740 235.978 1016975 11
20760 236.202 1016079 11
20780 236.427 1015827 11
20800 236.652 1017465 11
20820 236.876 1019446 11
20840 237.101 1019348 11
20860 237.326 1017395 11
20880 237.551 1013685 11
20900 237.775 1012348 11
20920 238 1012614 11
20940 238.225 1014728 11
20960 238.449 1019803 11
20980 238.674 1025291 11
21000 238.899 1029071 11
21020 239.124 1034118 11
21040 239.348 1039662 11
21060 239.573 1042343 11
21080 239.798 1044387 11
21100 240.022 1048594 11
21120 240.247 1052843 11
21140 240.472 1054467 11
21160 240.697 1055727 11
21180 240.921 1055489 11
21200 241.146 1052843 11
21220 241.371 1046627 11
21240 241.596 1044814 11
21260 241.82 1042469 11
21280 242.045 1040117 11
21300 242.27 1038171 11
21320 242.494 1035896 11
21340 242.719 1038269 11
21360 242.944 1042434 11
21380 243.169 1045640 11
21400 243.393 1050239 11
21420 243.618 1051982 11
21440 243.843 1051254 11
21460 244.067 1049028 11
21480 244.292 1048923 11
21500 244.517 1049987 11
21520 244.742 1050190 11
21540 244.966 1054502 11
21560 245.191 1057778 11
21580 245.416 1062286 11
21600 245.64 1066206 11
21620 245.865 1068782 11
21640 246.09 1075684 11
21660 246.315 1078834 11
21680 246.539 1083111 11
21700 246.763 1087458 11
21720 246.978 1087528 11
21740 247.202 1087941 11
21760 247.427 1084539 11
21780 247.652 1080654 11
21800 247.876 1079387 11
21820 248.101 1077119 11
21840 248.326 1078673 11
21860 248.551 1082684 11
21880 248.775 1085281 11
21900 249 1090405 11
21920 249.225 1096999 11
21940 249.449 1099981 11
21960 249.674 1104076 12
21980 249.899 1109340 12
22000 250.124 1114366 12
22020 250.348 1117530 12
22040 250.573 1118713 12
22060 250.798 1119203 12
22080 251.022 1114492 12
22100 251.247 1105966 12
22120 251.472 1100989 12
22140 251.697 1100548 12
22160 251.921 1102809 12
22180 252.146 1106610 12
22200 252.371 1108031 12
22220 252.596 1109837 12
22240 252.82 1104069 12
22260 253.045 1100254 12
22280 253.27 1093982 11
22300 253.494 1091301 11
22320 253.719 1090391 11
22340 253.944 1090475 11
22360 254.169 1090482 11
22380 254.393 1090909 11
22400 254.618 1089712 11
22420 254.843 1089082 11
22440 255.067 1089054 11
22460 255.291 1090965 11
22480 255.516 1095361 11
22500 255.741 1098903 11
22520 255.966 1100065 12
22540 256.191 1103082 12
22560 256.416 1105371 12
22580 256.64 1104153 12
22600 256.865 1103915 12
22620 257.09 1101584 12
22640 257.315 1100947 12
22660 257.539 1102326 12
22680 257.764 1102690 12
22700 257.989 1103565 12
22720 258.213 1103341 12
22740 258.438 1101395 12
22760 258.663 1095438 11
22780 258.888 1090608 11
22800 259.112 1084483 11
22820 259.337 1077966 11
22840 259.562 1077385 11
22860 259.787 1080199 11
22880 260.011 1085939 11
22900 260.236 1089082 11
22920 260.461 1092498 11
22940 260.685 1092043 11
22960 260.91 1091707 11
22980 261.135 1090853 11
23000 261.36 1088977 11
23020 261.584 1086394 11
23040 261.809 1080626 11
23060 262.034 1078351 11
23080 262.258 1074809 11
23100 262.483 1073479 11
23120 262.708 1071337 11
23140 262.933 1070721 11
23160 263.157 1071729 11
23180 263.382 1072653 11
23200 263.607 1074452 11
23220 263.831 1078736 11
23240 264.056 1080493 11
23260 264.281 1080598 11
23280 264.506 1080003 11
23300 264.73 1079912 11
23320 264.955 1077896 11
23340 265.18 1073836 11
23360 265.404 1072079 11
23380 265.629 1073318 11
23400 265.854 1077924 11
23420 266.079 1082509 11
23440 266.303 1086835 11
23460 266.528 1088039 11
23480 266.753 1091336 11
23500 266.978 1087836 11
23520 267.202 1082320 11
23540 267.427 1076797 11
23560 267.652 1069363 11
23580 267.876 1068537 11
23600 268.101 1062622 11
23620 268.326 1058499 11
23640 268.551 1057281 11
23660 268.775 1055629 11
23680 269 1059059 11
23700 269.225 1065457 11
23720 269.449 1070917 11
23740 269.674 1075159 11
23760 269.899 1076055 11
23780 270.124 1079597 11
23800 270.348 1085526 11
23820 270.573 1088256 11
23840 270.798 1086009 11
23860 271.022 1084784 11
23880 271.247 1087787 11
23900 271.472 1090881 11
23920 271.697 1090559 11
23940 271.921 1088844 11
23960 272.146 1090153 11
23980 272.371 1090615 11
24000 272.596 1095676 11
24020 272.82 1099351 11
24040 273.034 1105798 12
24060 273.258 1110411 12
24080 273.477 1114296 12
24100 273.699 1117782 12
24120 273.922 1117957 12
24140 274.144 1122101 12
24160 274.365 1123032 12
24180 274.584 1123298 12
24200 274.791 1120043 12
24220 275 1115031 12
24240 275.225 1108094 12
24260 275.44 1103719 12
24280 275.657 1103089 12
24300 275.878 1103306 12
24320 276.101 1106911 12
24340 276.326 1110740 12
24360 276.551 1115787 12
24380 276.775 1118496 12
24400 277 1127211 12
24420 277.225 1135254 12
24440 277.449 1137438 12
24460 277.674 1140301 12
24480 277.899 1141505 12
24500 278.124 1143850 12
24520 278.348 1146867 12
24540 278.573 1148155 12
24560 278.798 1150304 12
24580 279.022 1150605 12
24600 279.247 1147448 12
24620 279.472 1143486 12
24640 279.697 1135520 12
24660 279.921 1129941 12
