# i t cells coeurs_suggere(~100k/coeur)
15840 193.326 149437 2
15860 193.551 148905 2
15880 193.775 148415 2
15900 194 147855 2
15920 194.225 146777 2
15940 194.449 145531 2
15960 194.674 144222 2
15980 194.899 143116 2
16000 195.124 141835 2
16020 195.348 140435 2
16040 195.573 138937 2
16060 195.798 137208 2
16080 196.022 135017 2
16100 196.247 132854 2
16120 196.472 130908 2
16140 196.697 129081 2
16160 196.921 127275 2
16180 197.146 126540 2
16200 197.371 125917 2
16220 197.596 125609 2
16240 197.82 125700 2
16260 198.045 126078 2
16280 198.27 126673 2
16300 198.494 127625 2
16320 198.719 128353 2
16340 198.944 129165 2
16360 199.169 130278 2
16380 199.393 130992 2
16400 199.618 132203 2
16420 199.843 133477 2
16440 200.067 134779 2
16460 200.292 135626 2
16480 200.517 136361 2
16500 200.742 137516 2
16520 200.966 138594 2
16540 201.191 139231 2
16560 201.416 140428 2
16580 201.64 141002 2
16600 201.865 141436 2
16620 202.09 141954 2
16640 202.315 142668 2
16660 202.539 143403 2
16680 202.764 144292 2
16700 202.989 144845 2
16720 203.213 145216 2
16740 203.438 145664 2
16760 203.663 146147 2
16780 203.888 146518 2
16800 204.112 146966 2
16820 204.337 147687 2
16840 204.562 147750 2
16860 204.787 147904 2
16880 205.011 148338 2
16900 205.236 148443 2
16920 205.461 148002 2
16940 205.685 147708 2
16960 205.91 147421 2
16980 206.135 146931 2
17000 206.36 146014 2
17020 206.584 145314 2
17040 206.809 144642 2
17060 207.034 144194 2
17080 207.258 144082 2
17100 207.483 143585 2
17120 207.708 143256 2
17140 207.933 142808 2
17160 208.157 142283 2
17180 208.382 141478 2
17200 208.607 140799 2
17220 208.831 140491 2
17240 209.056 140015 2
17260 209.281 139245 2
17280 209.506 138314 2
17300 209.73 137201 2
17320 209.955 136417 2
17340 210.18 135458 2
17360 210.404 134884 2
17380 210.629 133778 2
17400 210.854 133106 2
17420 211.079 133008 2
17440 211.303 132588 2
17460 211.528 132609 2
17480 211.753 131678 2
17500 211.978 131097 2
17520 212.202 131104 2
17540 212.427 130586 2
17560 212.652 130635 2
17580 212.876 129788 2
17600 213.101 129907 2
17620 213.326 129760 2
17640 213.551 129284 2
17660 213.775 128766 2
17680 214 127800 2
17700 214.225 127093 2
17720 214.449 126323 2
17740 214.674 126232 2
17760 214.899 125448 2
17780 215.124 125952 2
17800 215.348 126050 2
17820 215.573 126057 2
17840 215.798 126757 2
17860 216.022 127660 2
17880 216.247 128640 2
17900 216.472 128892 2
17920 216.697 130026 2
17940 216.921 130537 2
17960 217.146 131685 2
17980 217.371 132462 2
18000 217.596 133043 2
18020 217.82 133876 2
18040 218.045 134478 2
18060 218.27 134555 2
18080 218.494 135381 2
18100 218.719 135178 2
18120 218.944 135213 2
18140 219.169 135024 2
18160 219.393 133960 2
18180 219.618 133736 2
18200 219.843 133967 2
18220 220.067 134667 2
18240 220.292 134667 2
18260 220.517 134548 2
18280 220.742 134352 2
18300 220.966 134107 2
18320 221.191 134205 2
18340 221.416 134023 2
18360 221.64 133722 2
18380 221.865 134107 2
18400 222.09 134058 2
18420 222.315 134289 2
18440 222.539 134576 2
18460 222.764 133939 2
18480 222.989 134506 2
18500 223.213 134086 2
18520 223.438 134954 2
18540 223.663 134870 2
18560 223.888 135451 2
18580 224.112 135948 2
18600 224.337 136550 2
18620 224.562 137488 2
18640 224.787 137803 2
18660 225.011 138552 2
18680 225.236 139693 2
18700 225.461 140134 2
18720 225.685 141534 2
18740 225.91 142143 2
18760 226.135 142892 2
18780 226.36 144096 2
18800 226.584 144859 2
18820 226.809 145489 2
18840 227.034 146252 2
18860 227.258 147197 2
18880 227.483 147428 2
18900 227.708 148023 2
18920 227.933 148254 2
18940 228.157 149045 2
18960 228.382 149031 2
18980 228.607 149094 2
19000 228.831 148975 2
19020 229.056 149766 2
19040 229.281 150193 2
19060 229.506 150354 2
19080 229.73 150844 2
19100 229.955 150739 2
19120 230.18 151215 2
19140 230.404 150795 2
19160 230.629 150452 2
19180 230.854 149808 2
19200 231.079 149325 2
19220 231.303 148660 2
19240 231.528 146896 2
19260 231.753 146077 2
19280 231.978 145055 2
19300 232.202 144971 2
19320 232.427 144663 2
19340 232.652 144348 2
19360 232.876 143480 2
19380 233.101 142934 2
19400 233.326 141954 2
19420 233.551 141730 2
19440 233.775 141184 2
19460 234 140953 2
19480 234.225 140645 2
19500 234.449 140085 2
19520 234.674 140148 2
19540 234.899 140169 2
19560 235.124 139322 2
19580 235.348 139301 2
19600 235.573 139105 2
19620 235.798 138629 2
19640 236.022 138832 2
19660 236.247 138482 2
19680 236.472 138503 2
19700 236.697 138146 2
19720 236.921 138524 2
19740 237.146 138524 2
19760 237.371 138398 2
19780 237.596 138503 2
19800 237.82 139182 2
19820 238.045 139812 2
19840 238.27 139427 2
19860 238.494 139966 2
19880 238.719 140211 2
19900 238.944 140337 2
19920 239.169 140386 2
19940 239.393 140211 2
19960 239.618 139931 2
19980 239.843 140330 2
20000 240.067 140008 2
20020 240.292 139497 2
20040 240.517 139126 2
20060 240.742 138762 2
20080 240.966 138573 2
20100 241.191 138412 2
20120 241.416 138412 2
20140 241.64 139203 2
20160 241.865 139182 2
20180 242.09 139924 2
20200 242.315 139721 2
20220 242.539 139700 2
20240 242.764 140330 2
20260 242.989 140435 2
20280 243.213 139847 2
20300 243.438 140085 2
20320 243.663 139742 2
20340 243.888 140673 2
20360 244.112 140547 2
20380 244.337 140995 2
20400 244.562 141156 2
20420 244.787 141009 2
20440 245.011 141163 2
20460 245.236 140988 2
20480 245.461 141296 2
20500 245.685 141275 2
20520 245.91 140967 2
20540 246.135 141219 2
20560 246.36 141261 2
20580 246.584 140939 2
20600 246.809 140344 2
20620 247.034 140064 2
20640 247.258 139903 2
20660 247.483 139630 2
20680 247.708 138874 2
20700 247.933 138811 2
20720 248.157 139350 2
20740 248.382 139546 2
20760 248.607 140183 2
20780 248.831 140946 2
20800 249.056 141324 2
20820 249.281 142052 2
20840 249.506 143228 2
20860 249.73 144019 2
20880 249.955 144999 2
20900 250.18 145706 2
20920 250.404 146434 2
20940 250.629 148065 2
20960 250.854 149220 2
20980 251.079 150403 2
21000 251.303 150767 2
21020 251.528 151971 2
21040 251.753 152538 2
21060 251.978 153210 2
21080 252.202 153651 2
21100 252.427 153588 2
21120 252.652 153728 2
21140 252.876 153630 2
21160 253.101 153546 2
21180 253.326 153833 2
21200 253.551 154036 2
21220 253.775 153938 2
21240 254 154099 2
21260 254.225 154141 2
21280 254.449 154330 2
21300 254.674 153910 2
21320 254.899 154064 2
21340 255.124 154155 2
21360 255.348 154533 2
21380 255.573 154750 2
21400 255.798 154939 2
21420 256.022 155240 2
21440 256.247 155303 2
21460 256.472 155548 2
21480 256.697 155583 2
21500 256.921 155688 2
21520 257.146 155506 2
21540 257.371 154610 2
21560 257.596 154862 2
21580 257.82 154463 2
21600 258.045 153896 2
21620 258.27 153658 2
21640 258.494 153364 2
21660 258.719 152664 2
21680 258.944 151663 2
21700 259.169 150382 2
21720 259.393 150032 2
21740 259.618 148317 2
21760 259.843 148002 2
21780 260.067 147358 2
21800 260.292 146784 2
21820 260.517 146420 2
21840 260.742 145405 2
21860 260.966 144425 2
21880 261.191 144068 2
21900 261.416 143270 2
21920 261.64 142108 2
21940 261.865 141569 2
21960 262.09 140554 2
21980 262.315 139812 2
22000 262.539 138664 2
22020 262.764 138475 2
22040 262.989 137901 2
22060 263.213 137390 2
22080 263.438 136718 2
22100 263.663 135353 2
22120 263.888 135059 2
22140 264.112 134114 2
22160 264.337 133232 2
22180 264.562 132455 2
22200 264.787 132000 2
22220 265.011 131104 2
22240 265.236 129844 2
22260 265.461 128808 2
22280 265.685 128115 2
22300 265.91 128248 2
22320 266.135 128731 2
22340 266.36 128248 2
22360 266.584 128521 2
22380 266.809 128829 2
22400 267.034 129368 2
22420 267.258 129907 2
22440 267.483 130922 2
22460 267.708 131041 2
22480 267.933 131580 2
22500 268.157 131755 2
22520 268.382 131272 2
22540 268.607 131223 2
22560 268.831 130586 2
22580 269.056 130082 2
22600 269.281 129998 2
22620 269.506 129725 2
22640 269.73 130187 2
22660 269.955 129858 2
22680 270.18 129697 2
22700 270.404 129795 2
22720 270.629 129557 2
22740 270.854 130397 2
22760 271.079 130369 2
22780 271.303 130180 2
22800 271.528 129991 2
22820 271.753 129550 2
22840 271.978 129508 2
22860 272.202 128682 2
22880 272.427 127884 2
22900 272.652 127828 2
22920 272.876 127044 2
22940 273.101 126610 2
22960 273.326 125350 2
22980 273.551 124643 2
23000 273.775 123663 2
23020 274 121941 2
23040 274.225 120779 2
23060 274.449 119015 2
23080 274.674 118021 2
23100 274.899 116481 2
23120 275.124 115137 2
23140 275.348 114115 2
23160 275.573 113954 2
23180 275.798 113709 2
23200 276.022 114059 2
23220 276.247 113996 2
23240 276.472 114416 2
23260 276.697 115053 2
23280 276.921 116586 2
23300 277.146 117118 2
23320 277.371 118413 2
23340 277.596 119736 2
23360 277.82 120086 2
23380 278.045 121304 2
23400 278.27 122074 2
23420 278.494 122851 2
23440 278.719 123887 2
23460 278.944 124174 2
23480 279.169 125119 2
23500 279.393 125133 2
23520 279.618 125700 2
23540 279.843 126638 2
