# i t cells coeurs_suggere(~100k/coeur)
17380 185.354 1222362 13
17400 185.577 1224441 13
17420 185.785 1224693 13
17440 185.99 1223902 13
17460 186.189 1222222 13
17480 186.392 1219625 13
17500 186.607 1212562 13
17520 186.825 1207193 13
17540 187.045 1205058 13
17560 187.27 1206598 13
17580 187.492 1206402 13
17600 187.713 1211071 13
17620 187.934 1214081 13
17640 188.157 1216475 13
17660 188.382 1214298 13
17680 188.607 1218218 13
17700 188.831 1219611 13
17720 189.056 1219723 13
17740 189.281 1220465 13
17760 189.504 1226072 13
17780 189.724 1230958 13
17800 189.945 1239827 13
17820 190.169 1242536 13
17840 190.393 1244461 13
17860 190.618 1245035 13
17880 190.843 1243845 13
17900 191.056 1244559 13
17920 191.28 1245735 13
17940 191.505 1246400 13
17960 191.73 1245749 13
17980 191.952 1241766 13
18000 192.148 1237825 13
18020 192.37 1229712 13
18040 192.595 1228403 13
18060 192.82 1229922 13
18080 193.045 1235746 13
18100 193.27 1243964 13
18120 193.494 1251041 13
18140 193.719 1250810 13
18160 193.944 1246568 13
18180 194.169 1241542 13
18200 194.393 1237601 13
18220 194.618 1233765 13
18240 194.843 1231896 13
18260 195.067 1231994 13
18280 195.292 1232232 13
18300 195.517 1231882 13
18320 195.742 1228886 13
18340 195.966 1225204 13
18360 196.182 1220353 13
18380 196.403 1221655 13
18400 196.628 1223251 13
18420 196.853 1227934 13
18440 197.079 1232582 13
18460 197.303 1236264 13
18480 197.528 1235928 13
18500 197.753 1231903 13
18520 197.978 1229173 13
18540 198.202 1226324 13
18560 198.427 1222607 13
18580 198.652 1217406 13
18600 198.876 1217861 13
18620 199.101 1215992 13
18640 199.326 1222068 13
18660 199.551 1227612 13
18680 199.775 1230048 13
18700 200 1233625 13
18720 200.225 1234731 13
18740 200.449 1234241 13
18760 200.674 1232456 13
18780 200.899 1233037 13
18800 201.124 1230566 13
18820 201.348 1225771 13
18840 201.573 1222152 13
18860 201.798 1223797 13
18880 202.022 1228893 13
18900 202.247 1231308 13
18920 202.472 1231343 13
18940 202.697 1228557 13
18960 202.921 1230293 13
18980 203.146 1224777 13
19000 203.371 1223209 13
19020 203.592 1224028 13
19040 203.802 1224231 13
19060 204 1219121 13
19080 204.215 1214179 13
19100 204.43 1214284 13
19120 204.648 1214025 13
19140 204.868 1216209 13
19160 205.09 1221767 13
19180 205.315 1225995 13
19200 205.539 1223804 13
19220 205.764 1221039 13
19240 205.989 1215558 13
19260 206.213 1213535 13
19280 206.43 1211974 13
19300 206.653 1207991 13
19320 206.87 1199857 12
19340 207.09 1190659 12
19360 207.315 1183827 12
19380 207.537 1175924 12
19400 207.752 1171073 12
19420 207.968 1168329 12
19440 208.191 1166159 12
19460 208.412 1165326 12
19480 208.634 1164220 12
19500 208.85 1163849 12
19520 209.067 1160398 12
19540 209.292 1152110 12
19560 209.511 1147658 12
19580 209.724 1147154 12
19600 209.936 1148232 12
19620 210.154 1148575 12
19640 210.377 1150521 12
19660 210.599 1155953 12
19680 210.822 1159530 12
19700 211.045 1162624 12
19720 211.27 1165074 12
19740 211.493 1166089 12
19760 211.713 1166978 12
19780 211.926 1167909 12
19800 212.146 1172830 12
19820 212.371 1182140 12
19840 212.596 1190463 12
19860 212.82 1202405 13
19880 213.045 1213738 13
19900 213.27 1220094 13
19920 213.494 1220605 13
19940 213.719 1221144 13
19960 213.944 1219324 13
19980 214.169 1216818 13
20000 214.393 1215131 13
20020 214.618 1216832 13
20040 214.843 1217483 13
20060 215.067 1220507 13
20080 215.292 1223314 13
20100 215.517 1219674 13
20120 215.742 1220038 13
20140 215.966 1213878 13
20160 216.191 1211498 13
20180 216.416 1208306 13
20200 216.64 1208425 13
20220 216.865 1206773 13
20240 217.09 1199990 12
20260 217.315 1196623 12
20280 217.539 1198555 12
20300 217.764 1203896 13
20320 217.989 1206080 13
20340 218.213 1208159 13
20360 218.438 1209237 13
20380 218.663 1208040 13
20400 218.876 1211470 13
20420 219.089 1216832 13
20440 219.313 1222950 13
20460 219.538 1226233 13
20480 219.763 1224945 13
20500 219.989 1222292 13
20520 220.213 1222159 13
20540 220.437 1224791 13
20560 220.658 1230461 13
20580 220.878 1232680 13
20600 221.101 1234423 13
20620 221.326 1244146 13
20640 221.547 1247569 13
20660 221.768 1250726 13
20680 221.989 1251797 13
20700 222.213 1259448 13
20720 222.438 1263907 13
20740 222.663 1268989 13
20760 222.888 1267022 13
20780 223.112 1267029 13
20800 223.336 1267015 13
20820 223.557 1267309 13
20840 223.778 1269311 13
20860 224 1272328 13
20880 224.225 1276584 13
20900 224.449 1284424 13
20920 224.671 1291354 13
20940 224.89 1295750 13
20960 225.112 1299579 13
20980 225.337 1305564 14
21000 225.562 1307440 14
21020 225.782 1309743 14
21040 226 1310737 14
21060 226.225 1314125 14
21080 226.449 1314356 14
21100 226.666 1319473 14
21120 226.889 1326613 14
21140 227.112 1333347 14
21160 227.336 1333725 14
21180 227.554 1332948 14
21200 227.776 1335489 14
21220 228 1337379 14
21240 228.225 1339619 14
21260 228.448 1337736 14
21280 228.666 1336763 14
21300 228.889 1333445 14
21320 229.112 1330435 14
21340 229.337 1328111 14
21360 229.562 1323834 14
21380 229.784 1317569 14
21400 229.99 1315042 14
21420 230.213 1312158 14
21440 230.431 1306131 14
21460 230.612 1304395 14
21480 230.82 1302533 14
21500 231.034 1306096 14
21520 231.258 1308518 14
21540 231.483 1307902 14
21560 231.708 1307230 14
21580 231.933 1305935 14
21600 232.157 1306845 14
21620 232.377 1303261 14
21640 232.589 1299782 13
21660 232.803 1293944 13
21680 233.011 1289366 13
21700 233.233 1284228 13
21720 233.455 1280329 13
21740 233.678 1268184 13
21760 233.893 1256795 13
21780 234.093 1250446 13
21800 234.297 1245861 13
21820 234.496 1241283 13
21840 234.694 1238763 13
21860 234.891 1238154 13
21880 235.091 1238889 13
21900 235.295 1243565 13
21920 235.506 1246575 13
21940 235.724 1248409 13
21960 235.945 1253316 13
21980 236.169 1256970 13
22000 236.393 1257845 13
22020 236.618 1261639 13
22040 236.843 1260302 13
22060 237.054 1256536 13
22080 237.276 1253953 13
22100 237.499 1251426 13
22120 237.722 1251559 13
22140 237.944 1250194 13
22160 238.169 1245945 13
22180 238.393 1250992 13
22200 238.618 1253631 13
22220 238.843 1257390 13
22240 239.067 1257656 13
22260 239.292 1254268 13
22280 239.512 1251944 13
22300 239.734 1248045 13
22320 239.956 1252427 13
22340 240.18 1259686 13
22360 240.404 1265202 13
22380 240.629 1266882 13
22400 240.854 1267904 13
22420 241.079 1269038 13
22440 241.303 1268331 13
22460 241.528 1269122 13
22480 241.753 1270151 13
22500 241.978 1273658 13
22520 242.201 1275051 13
22540 242.423 1273406 13
22560 242.645 1271936 13
22580 242.867 1271299 13
22600 243.09 1270634 13
22620 243.315 1264488 13
22640 243.537 1262766 13
22660 243.757 1261863 13
22680 243.978 1260162 13
22700 244.202 1263753 13
22720 244.427 1264572 13
22740 244.652 1263501 13
22760 244.876 1262871 13
22780 245.101 1260652 13
22800 245.326 1255563 13
22820 245.551 1251272 13
22840 245.775 1246001 13
22860 246 1242809 13
22880 246.225 1241514 13
22900 246.449 1240373 13
22920 246.674 1236880 13
22940 246.893 1237398 13
22960 247.112 1240996 13
22980 247.337 1244818 13
23000 247.562 1243810 13
23020 247.787 1240513 13
23040 248.011 1237167 13
23060 248.236 1236873 13
23080 248.461 1233058 13
23100 248.685 1232365 13
23120 248.91 1231658 13
23140 249.135 1233436 13
23160 249.36 1231350 13
23180 249.584 1227234 13
23200 249.809 1223811 13
23220 250.034 1219618 13
23240 250.258 1212716 13
23260 250.481 1205030 13
23280 250.702 1193795 12
23300 250.913 1185171 12
23320 251.103 1180404 12
23340 251.304 1178717 12
23360 251.524 1177968 12
23380 251.744 1176337 12
23400 251.957 1177898 12
23420 252.178 1178017 12
23440 252.403 1180593 12
23460 252.629 1181699 12
23480 252.854 1181349 12
23500 253.079 1179263 12
23520 253.303 1174811 12
23540 253.528 1166033 12
23560 253.753 1159754 12
23580 253.968 1154980 12
23600 254.191 1158403 12
23620 254.416 1157927 12
23640 254.64 1161266 12
23660 254.865 1163352 12
23680 255.09 1166236 12
23700 255.315 1171864 12
23720 255.539 1177352 12
23740 255.764 1177289 12
23760 255.989 1175455 12
23780 256.213 1175763 12
23800 256.438 1175973 12
23820 256.663 1182679 12
23840 256.888 1188783 12
23860 257.112 1187474 12
23880 257.337 1186760 12
23900 257.562 1187859 12
23920 257.787 1187047 12
23940 258.011 1189350 12
23960 258.236 1189217 12
23980 258.461 1188076 12
24000 258.685 1188622 12
24020 258.91 1193431 12
24040 259.135 1198513 12
24060 259.36 1201600 13
24080 259.584 1201712 13
24100 259.809 1203084 13
24120 260.022 1205401 13
24140 260.246 1206892 13
24160 260.471 1204974 13
24180 260.696 1201243 13
24200 260.921 1204260 13
24220 261.146 1207088 13
24240 261.371 1206752 13
24260 261.596 1207298 13
24280 261.796 1207459 13
24300 262 1205947 13
24320 262.224 1203511 13
24340 262.447 1204918 13
24360 262.668 1206360 13
24380 262.889 1209286 13
24400 263.112 1210182 13
24420 263.337 1209454 13
24440 263.562 1204890 13
24460 263.787 1200718 13
24480 264.011 1194992 12
24500 264.236 1191520 12
24520 264.461 1189497 12
24540 264.685 1193802 12
24560 264.906 1195916 12
24580 265.122 1200788 13
24600 265.345 1207914 13
24620 265.567 1205863 13
24640 265.789 1206423 13
24660 266.011 1209965 13
24680 266.236 1214102 13
24700 266.461 1216265 13
24720 266.685 1215964 13
24740 266.91 1212107 13
24760 267.135 1212541 13
24780 267.36 1218001 13
24800 267.584 1225491 13
24820 267.809 1231868 13
24840 268.034 1240562 13
24860 268.258 1245154 13
24880 268.483 1248920 13
24900 268.708 1253295 13
24920 268.924 1253127 13
24940 269.146 1257348 13
24960 269.371 1261954 13
24980 269.596 1262248 13
25000 269.82 1263088 13
25020 270.045 1259798 13
25040 270.265 1260638 13
25060 270.485 1264397 13
25080 270.709 1268205 13
25100 270.933 1273427 13
25120 271.157 1276843 13
25140 271.382 1271901 13
25160 271.607 1269962 13
25180 271.831 1268744 13
25200 272.051 1271348 13
25220 272.251 1274197 13
25240 272.449 1278761 13
25260 272.648 1275744 13
25280 272.854 1276297 13
25300 273.067 1276843 13
25320 273.287 1273371 13
25340 273.51 1272622 13
25360 273.733 1271488 13
25380 273.955 1269535 13
25400 274.18 1272545 13
25420 274.404 1278432 13
25440 274.629 1280952 13
25460 274.854 1286454 13
25480 275.079 1293307 13
25500 275.303 1298221 13
25520 275.528 1297514 13
25540 275.753 1295813 13
25560 275.978 1291501 13
25580 276.202 1285257 13
25600 276.427 1281603 13
25620 276.652 1283038 13
25640 276.876 1282653 13
25660 277.101 1279062 13
25680 277.326 1272454 13
25700 277.551 1258762 13
25720 277.77 1249214 13
25740 277.989 1243096 13
25760 278.213 1242354 13
25780 278.432 1244741 13
25800 278.655 1249151 13
25820 278.878 1256081 13
25840 279.101 1256578 13
25860 279.326 1253155 13
25880 279.551 1248458 13
25900 279.775 1248024 13
25920 280 1248199 13
