# i t cells coeurs_suggere(~100k/coeur)
18720 213.236 1045696 11
18740 213.461 1052773 11
18760 213.685 1057421 11
18780 213.91 1064022 11
18800 214.135 1068502 11
18820 214.36 1070994 11
18840 214.584 1073143 11
18860 214.809 1075908 11
18880 215.034 1077756 11
18900 215.258 1080682 11
18920 215.483 1081193 11
18940 215.708 1078820 11
18960 215.933 1073108 11
18980 216.157 1070147 11
19000 216.382 1069097 11
19020 216.607 1067872 11
19040 216.831 1068614 11
19060 217.056 1070553 11
19080 217.281 1071526 11
19100 217.506 1072394 11
19120 217.73 1072730 11
19140 217.955 1070280 11
19160 218.18 1069440 11
19180 218.404 1066738 11
19200 218.629 1067753 11
19220 218.854 1070672 11
19240 219.079 1073822 11
19260 219.303 1077700 11
19280 219.528 1082026 11
19300 219.753 1087213 11
19320 219.978 1089663 11
19340 220.202 1090993 11
19360 220.427 1090832 11
19380 220.652 1091924 11
19400 220.876 1088424 11
19420 221.101 1086541 11
19440 221.326 1088452 11
19460 221.551 1093310 11
19480 221.775 1101213 12
19500 222 1107058 12
19520 222.225 1111272 12
19540 222.449 1114877 12
19560 222.674 1113967 12
19580 222.899 1114310 12
19600 223.124 1111370 12
19620 223.348 1109060 12
19640 223.573 1104328 12
19660 223.798 1101080 12
19680 224.022 1094710 11
19700 224.247 1091448 11
19720 224.472 1083881 11
19740 224.697 1077693 11
19760 224.921 1072506 11
19780 225.146 1068544 11
19800 225.371 1064379 11
19820 225.596 1060711 11
19840 225.82 1058471 11
19860 226.045 1056546 11
19880 226.27 1054551 11
19900 226.494 1051723 11
19920 226.719 1048594 11
19940 226.944 1048237 11
19960 227.169 1046480 11
19980 227.393 1049189 11
20000 227.618 1052290 11
20020 227.843 1056714 11
20040 228.067 1059479 11
20060 228.292 1062286 11
20080 228.517 1059829 11
20100 228.742 1059402 11
20120 228.966 1057008 11
20140 229.191 1057918 11
20160 229.416 1055706 11
20180 229.64 1052724 11
20200 229.865 1050589 11
20220 230.09 1045325 11
20240 230.315 1039501 11
20260 230.539 1034125 11
20280 230.764 1030058 11
20300 230.989 1026796 11
20320 231.213 1023310 11
20340 231.438 1019726 11
20360 231.663 1016093 11
20380 231.888 1015491 11
20400 232.112 1016765 11
20420 232.337 1020356 11
20440 232.562 1021532 11
20460 232.787 1024031 11
20480 233.011 1024458 11
20500 233.236 1026495 11
20520 233.461 1029379 11
20540 233.685 1031759 11
20560 233.91 1033320 11
20580 234.135 1038276 11
20600 234.36 1044380 11
20620 234.584 1050533 11
20640 234.809 1057778 11
20660 235.034 1061516 11
20680 235.258 1068110 11
20700 235.483 1069181 11
20720 235.708 1071603 11
20740 235.933 1072660 11
20760 236.157 1069447 11
20780 236.382 1066843 11
20800 236.607 1065632 11
20820 236.831 1061145 11
20840 237.056 1059129 11
20860 237.281 1059087 11
20880 237.506 1060221 11
20900 237.73 1057428 11
20920 237.955 1059234 11
20940 238.18 1059591 11
20960 238.404 1061229 11
20980 238.629 1067760 11
21000 238.854 1076587 11
21020 239.079 1084679 11
21040 239.303 1091238 11
21060 239.528 1099918 11
21080 239.753 1107562 12
21100 239.978 1114765 12
21120 240.199 1120729 12
21140 240.416 1124621 12
21160 240.641 1131264 12
21180 240.865 1135926 12
21200 241.09 1140854 12
21220 241.315 1142835 12
21240 241.539 1145936 12
21260 241.764 1145264 12
21280 241.963 1142198 12
21300 242.164 1137746 12
21320 242.383 1133518 12
21340 242.607 1130837 12
21360 242.832 1125363 12
21380 243.056 1120463 12
21400 243.281 1120050 12
21420 243.506 1116067 12
21440 243.73 1115388 12
21460 243.955 1111608 12
21480 244.18 1109760 12
21500 244.404 1105357 12
21520 244.629 1103761 12
21540 244.854 1100086 12
21560 245.079 1099099 11
21580 245.303 1098868 11
21600 245.528 1097433 11
21620 245.753 1096432 11
21640 245.978 1092960 11
21660 246.202 1087892 11
21680 246.427 1084049 11
21700 246.652 1081991 11
21720 246.876 1080934 11
21740 247.101 1076496 11
21760 247.326 1072975 11
21780 247.551 1068425 11
21800 247.775 1063945 11
21820 248 1062769 11
21840 248.225 1058947 11
21860 248.449 1059374 11
21880 248.674 1057925 11
21900 248.899 1059227 11
21920 249.124 1059185 11
21940 249.348 1060515 11
21960 249.573 1061173 11
21980 249.798 1061278 11
22000 250.022 1063000 11
22020 250.247 1065912 11
22040 250.468 1060011 11
22060 250.69 1054684 11
22080 250.911 1049343 11
22100 251.135 1042266 11
22120 251.36 1038948 11
22140 251.584 1038178 11
22160 251.809 1038094 11
22180 252.034 1042126 11
22200 252.258 1044611 11
22220 252.483 1046354 11
22240 252.708 1046347 11
22260 252.933 1044870 11
22280 253.157 1043799 11
22300 253.382 1042700 11
22320 253.607 1043512 11
22340 253.831 1044583 11
22360 254.056 1045318 11
22380 254.281 1051702 11
22400 254.506 1054789 11
22420 254.73 1059696 11
22440 254.955 1068271 11
22460 255.18 1070945 11
22480 255.404 1069650 11
22500 255.629 1067949 11
22520 255.854 1065933 11
22540 256.079 1065464 11
22560 256.303 1069034 11
22580 256.528 1068726 11
22600 256.753 1068943 11
22620 256.978 1069279 11
22640 257.202 1069776 11
22660 257.427 1071596 11
22680 257.652 1075411 11
22700 257.876 1080227 11
22720 258.101 1086590 11
22740 258.326 1091273 11
22760 258.551 1095228 11
22780 258.775 1100303 12
22800 259 1104937 12
22820 259.225 1105875 12
22840 259.449 1103838 12
22860 259.674 1102116 12
22880 259.899 1097377 11
22900 260.123 1093870 11
22920 260.343 1092519 11
22940 260.566 1089635 11
22960 260.789 1090027 11
22980 261.011 1086611 11
23000 261.236 1084245 11
23020 261.461 1084119 11
23040 261.685 1086093 11
23060 261.91 1086877 11
23080 262.122 1090615 11
23100 262.346 1095291 11
23120 262.572 1098966 11
23140 262.797 1101507 12
23160 263.022 1105910 12
23180 263.247 1104867 12
23200 263.472 1100786 12
23220 263.697 1097062 11
23240 263.921 1092148 11
23260 264.146 1087920 11
23280 264.371 1089607 11
23300 264.596 1091007 11
23320 264.82 1089481 11
23340 265.045 1086247 11
23360 265.27 1083720 11
23380 265.494 1077056 11
23400 265.719 1069454 11
23420 265.944 1062678 11
23440 266.169 1059367 11
23460 266.393 1057386 11
23480 266.618 1056812 11
23500 266.843 1054544 11
23520 267.067 1054845 11
23540 267.292 1057232 11
23560 267.517 1059311 11
23580 267.742 1060431 11
23600 267.966 1059136 11
23620 268.191 1055643 11
23640 268.416 1050624 11
23660 268.64 1049105 11
23680 268.865 1046809 11
23700 269.09 1045066 11
23720 269.315 1039795 11
23740 269.539 1036631 11
23760 269.764 1036540 11
23780 269.989 1036085 11
23800 270.213 1035217 11
23820 270.438 1033544 11
23840 270.663 1033495 11
23860 270.888 1030156 11
23880 271.112 1028385 11
23900 271.337 1027930 11
23920 271.562 1025109 11
23940 271.787 1024990 11
23960 272.011 1022778 11
23980 272.236 1019495 11
24000 272.461 1015400 11
24020 272.685 1012089 11
24040 272.91 1006748 11
24060 273.135 1000462 11
24080 273.36 999664 10
24100 273.584 996346 10
24120 273.809 993819 10
24140 274.034 987176 10
24160 274.258 980547 10
24180 274.483 975934 10
24200 274.708 971223 10
24220 274.933 965413 10
24240 275.157 966624 10
24260 275.382 965406 10
24280 275.607 969501 10
24300 275.831 972028 10
24320 276.056 971552 10
24340 276.281 970075 10
24360 276.506 967373 10
24380 276.73 963656 10
24400 276.955 962046 10
24420 277.18 963761 10
24440 277.404 961416 10
24460 277.629 961458 10
24480 277.854 958000 10
24500 278.079 955312 10
24520 278.303 952421 10
24540 278.528 951056 10
24560 278.753 950069 10
24580 278.978 951266 10
24600 279.202 950517 10
24620 279.427 951042 10
24640 279.652 952337 10
24660 279.876 956635 10
