# t cellules_par_niveau_0_a_15
203.079 0 0 0 0 0 533 133654 993808 0 0 0 0 0 0 0 0
204.199 0 0 0 0 0 645 136920 960512 0 0 0 0 0 0 0 0
205.058 0 0 0 0 0 685 138702 943696 0 0 0 0 0 0 0 0
206.135 0 0 0 0 0 612 138617 949048 0 0 0 0 0 0 0 0
207.258 0 0 0 0 0 677 140371 930856 0 0 0 0 0 0 0 0
208.382 0 0 0 0 0 822 140195 922984 0 0 0 0 0 0 0 0
209.506 0 0 0 0 0 921 145182 876752 0 0 0 0 0 0 0 0
210.629 0 0 0 0 0 949 145676 871008 0 0 0 0 0 0 0 0
211.753 0 0 0 0 0 984 143567 885640 0 0 0 0 0 0 0 0
212.876 0 0 0 0 0 913 140928 911296 0 0 0 0 0 0 0 0
214 0 0 0 0 0 825 137670 942992 0 0 0 0 0 0 0 0
215.124 0 0 0 0 0 881 138518 932624 0 0 0 0 0 0 0 0
216.245 0 0 0 0 0 809 141648 912192 0 0 0 0 0 0 0 0
217.36 0 0 0 0 0 728 141460 918880 0 0 0 0 0 0 0 0
218.483 0 0 0 0 0 786 141645 913688 0 0 0 0 0 0 0 0
219.607 0 0 0 0 0 800 141092 917216 0 0 0 0 0 0 0 0
220.73 0 0 0 0 0 905 139591 922504 0 0 0 0 0 0 0 0
221.854 0 0 0 0 0 903 135870 952400 0 0 0 0 0 0 0 0
222.978 0 0 0 0 0 777 134984 967552 0 0 0 0 0 0 0 0
224.101 0 0 0 0 0 768 136392 956864 0 0 0 0 0 0 0 0
225.225 0 0 0 0 0 837 137846 940816 0 0 0 0 0 0 0 0
226.348 0 0 0 0 0 1129 138611 916008 0 0 0 0 0 0 0 0
227.472 0 0 0 0 0 1292 141399 883272 0 0 0 0 0 0 0 0
228.596 0 0 0 0 0 1400 142113 870648 0 0 0 0 0 0 0 0
229.719 0 0 0 0 0 1340 142227 873576 0 0 0 0 0 0 0 0
230.843 0 0 0 0 0 1399 141756 873568 0 0 0 0 0 0 0 0
231.966 0 0 0 0 0 1246 142413 878104 0 0 0 0 0 0 0 0
233.079 0 0 0 0 0 817 142209 907192 0 0 0 0 0 0 0 0
234.202 0 0 0 0 0 625 141437 925656 0 0 0 0 0 0 0 0
235.326 0 0 0 0 0 608 141434 926768 0 0 0 0 0 0 0 0
236.449 0 0 0 0 0 682 137810 951024 0 0 0 0 0 0 0 0
237.573 0 0 0 0 0 768 135950 960400 0 0 0 0 0 0 0 0
238.697 0 0 0 0 0 581 136204 970336 0 0 0 0 0 0 0 0
239.82 0 0 0 0 0 507 137314 966192 0 0 0 0 0 0 0 0
240.944 0 0 0 0 0 637 139547 940008 0 0 0 0 0 0 0 0
242.067 0 0 0 0 0 667 140011 934376 0 0 0 0 0 0 0 0
243.191 0 0 0 0 0 645 140363 932968 0 0 0 0 0 0 0 0
244.315 0 0 0 0 0 555 139334 946960 0 0 0 0 0 0 0 0
245.438 0 0 0 0 0 556 138534 953296 0 0 0 0 0 0 0 0
246.562 0 0 0 0 0 679 138560 945216 0 0 0 0 0 0 0 0
247.685 0 0 0 0 0 542 138815 951944 0 0 0 0 0 0 0 0
248.809 0 0 0 0 0 453 136371 977192 0 0 0 0 0 0 0 0
249.933 0 0 0 0 0 574 133987 988520 0 0 0 0 0 0 0 0
251.056 0 0 0 0 0 617 134357 982808 0 0 0 0 0 0 0 0
252.18 0 0 0 0 0 520 132074 1007280 0 0 0 0 0 0 0 0
253.303 0 0 0 0 0 525 134149 990360 0 0 0 0 0 0 0 0
254.427 0 0 0 0 0 586 136491 967720 0 0 0 0 0 0 0 0
255.551 0 0 0 0 0 595 135030 978832 0 0 0 0 0 0 0 0
256.674 0 0 0 0 0 518 134856 985152 0 0 0 0 0 0 0 0
257.798 0 0 0 0 0 646 134396 980640 0 0 0 0 0 0 0 0
258.921 0 0 0 0 0 706 134636 974880 0 0 0 0 0 0 0 0
260.045 0 0 0 0 0 514 136087 975560 0 0 0 0 0 0 0 0
261.169 0 0 0 0 0 474 135337 984120 0 0 0 0 0 0 0 0
262.292 0 0 0 0 0 582 134244 985952 0 0 0 0 0 0 0 0
263.416 0 0 0 0 0 512 134686 986896 0 0 0 0 0 0 0 0
264.539 0 0 0 0 0 591 136541 967000 0 0 0 0 0 0 0 0
265.663 0 0 0 0 0 608 136816 963712 0 0 0 0 0 0 0 0
266.787 0 0 0 0 0 770 136001 959864 0 0 0 0 0 0 0 0
267.91 0 0 0 0 0 694 135182 971280 0 0 0 0 0 0 0 0
269.034 0 0 0 0 0 581 134769 981816 0 0 0 0 0 0 0 0
270.157 0 0 0 0 0 517 135719 978312 0 0 0 0 0 0 0 0
271.28 0 0 0 0 0 525 137244 965600 0 0 0 0 0 0 0 0
272.404 0 0 0 0 0 607 137278 960080 0 0 0 0 0 0 0 0
273.52 0 0 0 0 0 643 138021 951832 0 0 0 0 0 0 0 0
274.64 0 0 0 0 0 736 138464 942336 0 0 0 0 0 0 0 0
275.764 0 0 0 0 0 751 136270 958928 0 0 0 0 0 0 0 0
276.888 0 0 0 0 0 676 136936 958400 0 0 0 0 0 0 0 0
278.011 0 0 0 0 0 610 135300 975712 0 0 0 0 0 0 0 0
279.135 0 0 0 0 0 933 133163 972136 0 0 0 0 0 0 0 0
