# i t cells coeurs_suggere(~100k/coeur)
18080 205.925 1123200 12
18100 206.146 1120463 12
18120 206.371 1124222 12
18140 206.596 1129409 12
18160 206.82 1136773 12
18180 207.045 1144459 12
18200 207.27 1153811 12
18220 207.494 1157283 12
18240 207.719 1159243 12
18260 207.944 1162337 12
18280 208.169 1165368 12
18300 208.393 1168917 12
18320 208.618 1164528 12
18340 208.843 1164339 12
18360 209.067 1162652 12
18380 209.292 1162295 12
18400 209.517 1160965 12
18420 209.742 1158963 12
18440 209.966 1153944 12
18460 210.191 1148757 12
18480 210.416 1143199 12
18500 210.64 1138474 12
18520 210.865 1137550 12
18540 211.09 1139818 12
18560 211.315 1143731 12
18580 211.539 1145054 12
18600 211.764 1144564 12
18620 211.989 1143297 12
18640 212.213 1141050 12
18660 212.438 1138467 12
18680 212.663 1129598 12
18700 212.888 1120848 12
18720 213.112 1119917 12
18740 213.337 1117131 12
18760 213.562 1114828 12
18780 213.787 1109200 12
18800 214.011 1105938 12
18820 214.236 1103509 12
18840 214.461 1102711 12
18860 214.685 1100674 12
18880 214.91 1097391 11
18900 215.135 1096306 11
18920 215.36 1093156 11
18940 215.584 1090006 11
18960 215.809 1084714 11
18980 216.034 1081732 11
19000 216.258 1075803 11
19020 216.483 1071764 11
19040 216.708 1064484 11
19060 216.933 1060655 11
19080 217.157 1054796 11
19100 217.382 1051128 11
19120 217.607 1053046 11
19140 217.831 1058373 11
19160 218.056 1061397 11
19180 218.281 1064792 11
19200 218.506 1069146 11
19220 218.73 1071141 11
19240 218.955 1070378 11
19260 219.18 1071456 11
19280 219.404 1074795 11
19300 219.629 1075474 11
19320 219.854 1078974 11
19340 220.079 1079359 11
19360 220.303 1084392 11
19380 220.528 1092204 11
19400 220.753 1098343 11
19420 220.978 1104650 12
19440 221.202 1109228 12
19460 221.427 1110642 12
19480 221.652 1110551 12
19500 221.876 1107142 12
19520 222.101 1103054 12
19540 222.326 1099169 11
19560 222.551 1096082 11
19580 222.775 1096726 11
19600 223 1099141 11
19620 223.225 1102109 12
19640 223.449 1105224 12
19660 223.674 1106239 12
19680 223.899 1107639 12
19700 224.124 1104825 12
19720 224.348 1099729 11
19740 224.573 1094472 11
19760 224.798 1095809 11
19780 225.022 1096684 11
19800 225.247 1098063 11
19820 225.472 1099295 11
19840 225.697 1097160 11
19860 225.921 1093149 11
19880 226.146 1088487 11
19900 226.371 1083237 11
19920 226.596 1076601 11
19940 226.82 1071848 11
19960 227.045 1068922 11
19980 227.27 1070140 11
20000 227.494 1069622 11
20020 227.719 1071232 11
20040 227.944 1069601 11
20060 228.169 1065611 11
20080 228.393 1060571 11
20100 228.618 1058653 11
20120 228.843 1056441 11
20140 229.067 1055510 11
20160 229.292 1055069 11
20180 229.512 1058303 11
20200 229.734 1059577 11
20220 229.956 1063819 11
20240 230.18 1066647 11
20260 230.404 1069657 11
20280 230.629 1070098 11
20300 230.854 1070112 11
20320 231.079 1072499 11
20340 231.303 1076832 11
20360 231.528 1082348 11
20380 231.753 1083895 11
20400 231.978 1082635 11
20420 232.202 1079681 11
20440 232.427 1076601 11
20460 232.652 1071456 11
20480 232.876 1066003 11
20500 233.101 1062489 11
20520 233.326 1062867 11
20540 233.551 1065100 11
20560 233.775 1063609 11
20580 234 1067417 11
20600 234.225 1068649 11
20620 234.449 1070826 11
20640 234.674 1074585 11
20660 234.899 1076223 11
20680 235.124 1074851 11
20700 235.348 1075873 11
20720 235.573 1072128 11
20740 235.798 1068943 11
20760 236.022 1066983 11
20780 236.247 1061208 11
20800 236.472 1055923 11
20820 236.697 1055118 11
20840 236.921 1056112 11
20860 237.146 1057197 11
20880 237.371 1058597 11
20900 237.596 1061075 11
20920 237.82 1060200 11
20940 238.045 1055545 11
20960 238.27 1052864 11
20980 238.494 1052171 11
21000 238.719 1053347 11
21020 238.944 1055258 11
21040 239.169 1056798 11
21060 239.393 1058177 11
21080 239.618 1061334 11
21100 239.843 1067396 11
21120 240.067 1068698 11
21140 240.292 1066227 11
21160 240.517 1066703 11
21180 240.742 1064491 11
21200 240.966 1066829 11
21220 241.191 1068096 11
21240 241.416 1067326 11
21260 241.64 1067494 11
21280 241.865 1070609 11
21300 242.09 1074417 11
21320 242.315 1075033 11
21340 242.539 1075908 11
21360 242.764 1074606 11
21380 242.989 1073038 11
21400 243.213 1073563 11
21420 243.438 1076230 11
21440 243.663 1076846 11
21460 243.888 1076510 11
21480 244.112 1074480 11
21500 244.337 1071169 11
21520 244.562 1069951 11
21540 244.787 1069615 11
21560 245.011 1070889 11
21580 245.236 1074480 11
21600 245.461 1078610 11
21620 245.685 1079562 11
21640 245.91 1079415 11
21660 246.135 1079905 11
21680 246.36 1085778 11
21700 246.584 1090293 11
21720 246.809 1094073 11
21740 247.034 1097636 11
21760 247.258 1098315 11
21780 247.483 1094703 11
21800 247.708 1092120 11
21820 247.933 1089901 11
21840 248.157 1089922 11
21860 248.382 1091546 11
21880 248.607 1092890 11
21900 248.831 1097055 11
21920 249.056 1100751 12
21940 249.281 1100863 12
21960 249.506 1100408 12
21980 249.73 1100961 12
22000 249.955 1102844 12
22020 250.18 1105672 12
22040 250.404 1109613 12
22060 250.629 1113176 12
22080 250.854 1116641 12
22100 251.079 1120372 12
22120 251.303 1122234 12
22140 251.528 1125027 12
22160 251.753 1124432 12
22180 251.978 1121268 12
22200 252.202 1120393 12
22220 252.427 1115976 12
22240 252.652 1113008 12
22260 252.876 1116599 12
22280 253.101 1121100 12
22300 253.326 1124775 12
22320 253.551 1128618 12
22340 253.775 1134351 12
22360 254 1140805 12
22380 254.225 1141449 12
22400 254.449 1142765 12
22420 254.674 1140686 12
22440 254.899 1137158 12
22460 255.124 1135184 12
22480 255.348 1132454 12
22500 255.573 1125930 12
22520 255.798 1122024 12
22540 256.022 1115752 12
22560 256.247 1112560 12
22580 256.472 1110124 12
22600 256.697 1109417 12
22620 256.921 1107051 12
22640 257.146 1104405 12
22660 257.371 1099533 11
22680 257.596 1098707 11
22700 257.82 1096082 11
22720 258.045 1095508 11
22740 258.27 1093884 11
22760 258.494 1091630 11
22780 258.719 1089957 11
22800 258.944 1091182 11
22820 259.169 1091644 11
22840 259.393 1094808 11
22860 259.618 1096348 11
22880 259.843 1097412 11
22900 260.067 1096502 11
22920 260.292 1095655 11
22940 260.517 1097629 11
22960 260.742 1097587 11
22980 260.966 1096859 11
23000 261.191 1098098 11
23020 261.416 1099974 11
23040 261.64 1103271 12
23060 261.865 1103691 12
23080 262.09 1105042 12
23100 262.315 1101815 12
23120 262.539 1099309 11
23140 262.764 1095872 11
23160 262.989 1093576 11
23180 263.213 1088459 11
23200 263.438 1089103 11
23220 263.663 1087703 11
23240 263.888 1089068 11
23260 264.112 1088305 11
23280 264.337 1087878 11
23300 264.562 1089866 11
23320 264.787 1094325 11
23340 265.011 1102235 12
23360 265.236 1107786 12
23380 265.461 1110936 12
23400 265.685 1112126 12
23420 265.91 1116907 12
23440 266.135 1124019 12
23460 266.36 1126924 12
23480 266.584 1130347 12
23500 266.809 1138278 12
23520 267.034 1145005 12
23540 267.258 1154063 12
23560 267.483 1161021 12
23580 267.708 1164535 12
23600 267.933 1167076 12
23620 268.157 1168637 12
23640 268.382 1171948 12
23660 268.607 1175385 12
23680 268.831 1177562 12
23700 269.056 1175595 12
23720 269.281 1175112 12
23740 269.506 1178206 12
23760 269.73 1177184 12
23780 269.955 1174594 12
23800 270.18 1167510 12
23820 270.404 1165746 12
23840 270.629 1163191 12
23860 270.848 1162134 12
23880 271.067 1159964 12
23900 271.292 1159964 12
23920 271.517 1159173 12
23940 271.742 1160244 12
23960 271.966 1160951 12
23980 272.191 1159397 12
24000 272.415 1155722 12
24020 272.636 1150542 12
24040 272.856 1142814 12
24060 273.079 1138453 12
24080 273.303 1136647 12
24100 273.523 1134680 12
24120 273.745 1134309 12
24140 273.967 1133217 12
24160 274.191 1132307 12
24180 274.414 1125979 12
24200 274.635 1117698 12
24220 274.856 1113134 12
24240 275.065 1107555 12
24260 275.286 1102641 12
24280 275.509 1098567 11
24300 275.732 1093765 11
24320 275.955 1089180 11
24340 276.18 1084406 11
24360 276.404 1080178 11
24380 276.629 1078953 11
24400 276.854 1076881 11
24420 277.065 1073178 11
24440 277.285 1068390 11
24460 277.509 1063119 11
24480 277.732 1059031 11
24500 277.955 1053375 11
24520 278.18 1046319 11
24540 278.404 1040278 11
24560 278.629 1032235 11
24580 278.854 1028287 11
24600 279.079 1027349 11
24620 279.303 1025060 11
24640 279.528 1023975 11
24660 279.753 1019558 11
24680 279.978 1016625 11
